genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2018-0015,mango,Hoedspruit_B,2025-2026,2,B2,5,26,2026-02-15,TM_03,347.38,13.71,2.0,4.94,3.0,5.0,69.16,142.7,136.55,88.33
MNG-2018-0015,mango,Hoedspruit_B,2025-2026,3,B3,7,9,2026-02-20,JN_01,372.27,14.01,3.0,4.58,5.0,5.0,75.46,133.68,129.52,79.78
MNG-2018-0016,mango,Hoedspruit_B,2025-2026,1,B2,10,26,2026-03-09,JN_01,286.68,15.65,4.0,4.02,6.0,6.0,87.09,146.19,99.94,59.23
MNG-2018-0016,mango,Hoedspruit_B,2025-2026,2,B3,6,5,2026-01-22,TM_02,333.88,15.07,3.0,3.93,6.0,7.0,85.14,154.0,112.73,65.05
MNG-2018-0016,mango,Hoedspruit_B,2025-2026,3,B2,6,24,2026-02-24,TM_02,356.17,15.22,3.0,3.69,4.0,8.0,107.93,155.26,99.74,66.38
MNG-2018-0017,mango,Hoedspruit_B,2025-2026,1,B1,1,11,2026-03-15,JN_01,288.03,12.56,7.0,3.64,6.0,5.0,84.19,130.11,90.97,69.87
MNG-2018-0017,mango,Hoedspruit_B,2025-2026,2,B1,19,14,2026-01-25,TM_01,302.89,15.25,8.0,4.61,4.0,5.0,8.98,158.2,104.16,80.01
MNG-2018-0017,mango,Hoedspruit_B,2025-2026,3,B1,1,20,2026-02-11,TM_03,274.98,14.05,8.0,,7.0,4.0,114.25,153.15,104.73,87.56
MNG-2018-0018,mango,Hoedspruit_B,2025-2026,1,B1,19,7,2026-02-20,TM_02,371.58,15.73,6.0,2.31,3.0,5.0,98.77,145.03,103.64,77.76
MNG-2018-0018,mango,Hoedspruit_B,2025-2026,2,B2,3,28,2026-03-09,TM_02,326.05,17.32,5.0,2.59,1.0,6.0,89.03,147.57,116.47,85.53
MNG-2018-0019,mango,Hoedspruit_B,2025-2026,1,B2,11,7,2026-01-16,TM_02,353.82,16.2,5.0,5.62,7.0,7.0,73.88,136.25,91.53,
MNG-2018-0019,mango,Hoedspruit_B,2025-2026,2,B3,18,2,2026-03-14,TM_02,408.41,17.11,5.0,4.85,5.0,8.0,109.63,120.82,83.92,102.13
MNG-2018-0019,mango,Hoedspruit_B,2025-2026,3,B3,12,4,2026-03-01,TM_01,400.78,17.03,3.0,6.71,5.0,6.0,76.33,131.08,87.85,109.79
MNG-2018-0020,mango,Hoedspruit_B,2025-2026,1,B4,8,1,2026-03-05,TM_02,429.78,14.59,6.0,7.35,4.0,4.0,85.7,134.47,115.93,78.2
MNG-2018-0020,mango,Hoedspruit_B,2025-2026,2,B4,16,26,2026-03-10,TM_01,440.34,13.79,4.0,6.35,3.0,5.0,88.59,140.82,105.9,84.02
MNG-2018-0020,mango,Hoedspruit_B,2025-2026,3,B3,19,19,2026-01-18,TM_02,393.67,17.43,6.0,6.28,3.0,5.0,87.52,126.57,107.27,73.27
MNG-2018-0021,mango,Hoedspruit_B,2025-2026,1,B4,17,12,2026-02-15,TM_03,358.46,1.89,6.0,5.02,3.0,7.0,70.3,139.77,98.01,74.9
MNG-2018-0021,mango,Hoedspruit_B,2025-2026,2,B4,7,12,2026-02-16,TM_03,318.55,19.01,5.0,,2.0,4.0,52.46,132.22,92.51,71.8
MNG-2018-0021,mango,Hoedspruit_B,2025-2026,3,B2,14,20,2026-02-01,JN_01,346.18,1.76,5.0,5.32,3.0,6.0,47.81,129.25,101.86,69.88
MNG-2018-0022,mango,Hoedspruit_B,2025-2026,1,B1,11,28,2026-01-24,TM_03,388.54,14.37,7.0,3.94,4.0,7.0,95.28,151.65,108.22,75.57
MNG-2018-0022,mango,Hoedspruit_B,2025-2026,2,B1,1,12,2026-02-08,TM_01,382.79,14.79,5.0,3.21,5.0,6.0,80.0,154.7,118.31,78.56
MNG-2018-0022,mango,Hoedspruit_B,2025-2026,3,B1,2,2,2026-02-02,TM_02,384.48,13.14,8.0,4.82,6.0,7.0,65.58,156.33,102.52,78.25
MNG-2018-0023,mango,Hoedspruit_B,2025-2026,1,B4,15,11,2026-01-23,TM_03,376.81,16.46,5.0,4.09,4.0,5.0,124.37,173.32,81.5,70.93
MNG-2018-0023,mango,Hoedspruit_B,2025-2026,2,B3,11,12,2026-03-10,TM_02,331.09,15.8,7.0,2.92,5.0,,126.33,157.5,87.69,80.93
MNG-2018-0024,mango,Hoedspruit_B,2025-2026,1,B3,4,25,2026-02-23,JN_01,275.67,15.32,6.0,5.28,4.0,5.0,30.68,135.46,88.94,78.72
MNG-2018-0024,mango,Hoedspruit_B,2025-2026,3,B4,12,23,2026-02-03,TM_03,314.66,12.68,7.0,6.92,3.0,4.0,,,99.34,
MNG-2018-0025,mango,Hoedspruit_B,2025-2026,1,B4,10,8,2026-02-12,JN_01,287.69,15.53,2.0,1.77,7.0,5.0,74.59,140.49,168.05,73.14
MNG-2018-0025,mango,Hoedspruit_B,2025-2026,2,B4,16,8,2026-03-13,JN_01,305.95,16.22,3.0,3.29,9.0,5.0,41.41,157.35,143.95,69.85
MNG-2018-0025,mango,Hoedspruit_B,2025-2026,3,B2,1,21,2026-01-18,JN_01,291.57,15.31,1.0,2.9,8.0,4.0,69.35,173.83,156.54,67.46
MNG-2018-0026,mango,Hoedspruit_B,2025-2026,1,B3,7,8,2026-02-20,TM_01,289.02,16.8,8.0,3.99,3.0,5.0,78.62,146.03,108.12,68.34
MNG-2018-0026,mango,Hoedspruit_B,2025-2026,2,B4,11,9,2026-02-20,TM_03,310.02,16.63,6.0,2.4,3.0,6.0,109.29,131.37,104.33,69.46
MNG-2018-0026,mango,Hoedspruit_B,2025-2026,3,B1,1,19,2026-02-26,TM_02,321.88,15.86,7.0,1.68,4.0,,72.54,133.61,107.4,76.04
MNG-2019-0001,mango,Hoedspruit_B,2025-2026,1,B4,16,3,2026-02-03,JN_01,341.32,16.27,5.0,2.22,6.0,7.0,77.47,137.1,99.24,73.8
MNG-2019-0001,mango,Hoedspruit_B,2025-2026,2,B2,14,18,2026-02-21,TM_01,376.45,16.02,6.0,5.84,6.0,8.0,83.61,140.27,114.72,83.82
MNG-2019-0001,mango,Hoedspruit_B,2025-2026,3,B4,2,17,2026-02-13,TM_03,323.93,14.39,6.0,2.85,7.0,7.0,81.25,140.24,127.07,79.67
MNG-2019-0002,mango,Hoedspruit_B,2025-2026,1,B3,7,2,2026-02-06,TM_01,326.39,16.58,6.0,7.71,7.0,7.0,71.07,126.46,119.98,89.35
MNG-2019-0002,mango,Hoedspruit_B,2025-2026,2,B1,2,1,2026-03-02,TM_01,358.3,16.21,4.0,6.09,7.0,5.0,59.13,115.66,126.41,77.59
MNG-2019-0002,mango,Hoedspruit_B,2025-2026,3,B1,9,23,2026-02-09,TM_03,319.19,16.84,6.0,7.7,8.0,5.0,63.62,132.39,141.64,84.79
MNG-2019-0003,mango,Hoedspruit_B,2025-2026,1,B1,2,25,2026-01-26,TM_02,354.39,13.07,8.0,4.69,3.0,,82.91,145.82,100.3,79.95
MNG-2019-0003,mango,Hoedspruit_B,2025-2026,2,B2,11,24,2026-02-20,TM_01,360.47,11.67,7.0,6.75,3.0,5.0,,130.18,95.75,78.27
MNG-2019-0003,mango,Hoedspruit_B,2025-2026,3,B3,8,7,2026-02-07,TM_01,363.47,13.11,8.0,4.7,3.0,5.0,85.66,137.49,100.61,67.77
MNG-2019-0004,mango,Hoedspruit_B,2025-2026,1,B1,11,11,2026-02-23,TM_01,344.23,15.15,7.0,0.04,4.0,6.0,70.23,122.07,88.41,83.41
MNG-2019-0004,mango,Hoedspruit_B,2025-2026,2,B1,3,1,2026-03-02,JN_01,343.05,15.45,9.0,-0.55,5.0,6.0,91.91,132.56,97.98,256.39
MNG-2019-0004,mango,Hoedspruit_B,2025-2026,3,B4,7,6,2026-03-02,TM_03,348.06,17.12,9.0,-0.56,4.0,5.0,94.77,131.24,90.53,89.51
MNG-2019-0005,mango,Hoedspruit_B,2025-2026,1,B3,16,28,2026-01-23,TM_03,434.44,12.63,7.0,3.3,5.0,3.0,47.19,147.51,111.24,94.68
MNG-2019-0005,mango,Hoedspruit_B,2025-2026,3,B2,3,3,2026-03-13,JN_01,405.71,,7.0,3.89,6.0,4.0,68.99,151.54,114.37,111.13
MNG-2019-0006,mango,Hoedspruit_B,2025-2026,1,B4,17,2,2026-02-04,JN_01,410.75,16.54,7.0,,6.0,5.0,80.91,132.33,128.92,71.27
MNG-2019-0006,mango,Hoedspruit_B,2025-2026,2,B4,18,6,2026-03-08,TM_01,355.93,16.22,8.0,5.22,6.0,6.0,62.19,132.32,119.84,73.22
MNG-2019-0006,mango,Hoedspruit_B,2025-2026,3,B1,9,18,2026-02-07,JN_01,412.23,,7.0,5.91,4.0,5.0,65.96,133.41,125.09,75.94
MNG-2019-0007,mango,Hoedspruit_B,2025-2026,1,B4,1,1,2026-02-08,TM_02,417.83,13.79,7.0,5.12,5.0,6.0,39.68,132.37,74.3,71.1
MNG-2019-0007,mango,Hoedspruit_B,2025-2026,2,B1,4,10,2026-02-07,JN_01,409.16,15.11,5.0,6.3,8.0,5.0,59.39,138.88,85.23,69.67
MNG-2019-0007,mango,Hoedspruit_B,2025-2026,3,B3,17,1,2026-02-04,JN_01,384.27,17.46,6.0,4.62,8.0,7.0,31.41,121.26,77.76,77.93
MNG-2019-0008,mango,Hoedspruit_B,2025-2026,1,B4,6,25,2026-01-25,TM_01,407.86,17.36,4.0,2.77,7.0,4.0,70.65,155.23,115.29,86.71
MNG-2019-0008,mango,Hoedspruit_B,2025-2026,2,B3,13,29,2026-02-03,TM_03,398.53,18.45,4.0,2.67,6.0,5.0,67.3,142.99,122.96,87.01
MNG-2019-0008,mango,Hoedspruit_B,2025-2026,3,B3,3,9,2026-01-31,TM_02,387.44,16.41,5.0,2.18,5.0,6.0,57.7,150.38,133.03,90.99
MNG-2019-0009,mango,Hoedspruit_B,2025-2026,1,B3,5,29,2026-03-02,TM_03,258.07,,5.0,6.36,7.0,4.0,93.73,135.97,61.63,83.81
MNG-2019-0009,mango,Hoedspruit_B,2025-2026,2,B4,7,4,2026-01-18,TM_03,231.26,13.95,6.0,6.14,7.0,3.0,72.13,-161.17,84.99,90.71
MNG-2019-0009,mango,Hoedspruit_B,2025-2026,3,B4,14,18,2026-01-17,JN_01,249.71,17.13,5.0,4.99,7.0,4.0,80.08,,79.5,88.74
MNG-2019-0010,mango,Hoedspruit_B,2025-2026,1,B1,12,12,2026-02-16,TM_03,358.18,17.47,4.0,5.15,7.0,5.0,68.56,149.44,101.44,75.54
MNG-2019-0010,mango,Hoedspruit_B,2025-2026,2,B1,9,10,2026-02-15,JN_01,373.89,16.41,6.0,7.42,6.0,6.0,67.11,135.81,97.58,81.36
MNG-2019-0010,mango,Hoedspruit_B,2025-2026,3,B1,8,5,2026-02-27,TM_01,368.83,17.47,6.0,6.49,5.0,5.0,94.63,148.16,98.23,68.51
MNG-2019-0011,mango,Hoedspruit_B,2025-2026,1,B4,9,12,2026-02-20,TM_02,357.66,16.92,6.0,3.59,5.0,7.0,91.34,125.88,120.89,89.28
MNG-2019-0011,mango,Hoedspruit_B,2025-2026,2,B1,16,21,2026-02-19,TM_01,351.38,17.51,6.0,2.33,5.0,7.0,47.47,150.44,102.88,80.33
MNG-2019-0011,mango,Hoedspruit_B,2025-2026,3,B3,18,4,2026-03-05,TM_03,373.51,17.87,6.0,3.41,5.0,7.0,69.68,129.2,128.87,99.68
MNG-2019-0012,mango,Hoedspruit_B,2025-2026,1,B4,4,16,2026-02-20,JN_01,347.3,16.69,5.0,7.17,6.0,7.0,74.29,124.5,138.04,81.87
MNG-2019-0012,mango,Hoedspruit_B,2025-2026,2,B4,18,26,2026-03-12,TM_01,369.78,18.51,6.0,5.5,6.0,,76.68,121.4,122.53,81.89
MNG-2019-0012,mango,Hoedspruit_B,2025-2026,3,B3,9,28,2026-01-20,TM_01,293.71,18.23,6.0,5.78,6.0,9.0,68.17,127.93,130.73,75.21
MNG-2019-0013,mango,Hoedspruit_B,2025-2026,1,B1,6,11,2026-02-13,TM_03,342.29,17.7,3.0,1.45,2.0,4.0,96.24,147.76,103.67,59.61
MNG-2019-0013,mango,Hoedspruit_B,2025-2026,2,B3,9,25,2026-02-19,TM_03,356.77,18.41,3.0,4.32,2.0,6.0,92.82,141.6,116.17,57.59
MNG-2019-0013,mango,Hoedspruit_B,2025-2026,3,B1,3,3,2026-02-26,TM_03,335.82,17.74,3.0,1.98,2.0,6.0,88.14,141.72,110.03,69.21
MNG-2019-0014,mango,Hoedspruit_B,2025-2026,1,B3,15,7,2026-02-21,TM_02,270.79,15.04,6.0,5.48,7.0,6.0,77.25,139.92,116.35,78.35
MNG-2019-0014,mango,Hoedspruit_B,2025-2026,2,B1,9,17,2026-01-15,TM_02,260.34,15.32,4.0,3.99,8.0,6.0,77.21,139.39,109.27,67.99
MNG-2019-0014,mango,Hoedspruit_B,2025-2026,3,B1,19,6,2026-02-05,TM_02,285.43,17.72,5.0,5.21,6.0,5.0,87.4,149.83,114.8,75.15
MNG-2019-0015,mango,Hoedspruit_B,2025-2026,1,B3,15,20,2026-02-19,TM_03,317.94,16.19,6.0,5.24,6.0,6.0,62.67,144.55,84.61,60.9
MNG-2019-0015,mango,Hoedspruit_B,2025-2026,2,B1,6,12,2026-01-24,JN_01,335.38,16.43,7.0,3.83,,6.0,,140.19,77.23,66.71
MNG-2019-0015,mango,Hoedspruit_B,2025-2026,3,B3,2,19,2026-02-11,TM_01,310.0,14.3,8.0,2.89,7.0,6.0,68.25,145.92,70.07,72.19
MNG-2019-0016,mango,Hoedspruit_B,2025-2026,1,B3,8,11,2026-01-29,TM_02,274.1,11.19,5.0,6.31,5.0,7.0,99.24,165.42,114.71,87.59
MNG-2019-0016,mango,Hoedspruit_B,2025-2026,2,B3,15,18,2026-02-18,TM_02,261.91,10.36,5.0,6.04,4.0,6.0,82.75,143.85,107.18,92.55
MNG-2019-0016,mango,Hoedspruit_B,2025-2026,3,B2,3,26,2026-02-24,TM_02,257.57,11.0,5.0,5.04,4.0,6.0,93.5,144.92,106.86,87.57
MNG-2019-0017,mango,Hoedspruit_B,2025-2026,1,B4,8,28,2026-03-07,TM_02,269.78,15.15,6.0,2.53,2.0,5.0,96.37,159.41,83.03,80.94
MNG-2019-0017,mango,Hoedspruit_B,2025-2026,2,B3,8,13,2026-03-03,TM_01,352.79,13.52,7.0,2.65,6.0,5.0,94.06,172.32,86.28,82.19
MNG-2019-0017,mango,Hoedspruit_B,2025-2026,3,B1,1,13,2026-01-16,TM_01,354.68,,6.0,1.99,4.0,5.0,75.93,162.07,97.95,84.25
MNG-2019-0018,mango,Hoedspruit_B,2025-2026,1,B1,11,16,2026-03-11,TM_01,314.25,16.44,5.0,1.67,7.0,4.0,68.89,110.06,99.96,79.31
MNG-2019-0018,mango,Hoedspruit_B,2025-2026,2,B1,11,17,2026-02-13,TM_03,326.58,16.07,5.0,1.49,7.0,5.0,96.31,120.0,85.25,90.6
MNG-2019-0018,mango,Hoedspruit_B,2025-2026,3,B2,12,29,2026-01-15,TM_02,300.62,16.81,5.0,0.25,6.0,5.0,70.55,138.59,98.64,83.63
MNG-2019-0019,mango,Hoedspruit_B,2025-2026,1,B4,3,16,2026-02-18,TM_03,323.01,17.06,5.0,8.04,4.0,5.0,112.63,127.22,126.65,79.87
MNG-2019-0019,mango,Hoedspruit_B,2025-2026,2,B1,17,18,2026-01-30,JN_01,323.2,17.84,5.0,6.38,6.0,4.0,89.93,136.89,131.56,84.9
MNG-2019-0019,mango,Hoedspruit_B,2025-2026,3,B1,15,18,2026-01-16,TM_01,334.43,15.92,6.0,7.15,4.0,3.0,,146.73,121.04,80.03
MNG-2019-0020,mango,Hoedspruit_B,2025-2026,1,B3,13,18,2026-02-18,TM_03,337.73,15.68,8.0,9.0,4.0,6.0,83.79,117.8,111.71,94.86
MNG-2019-0020,mango,Hoedspruit_B,2025-2026,2,B4,5,27,2026-02-01,JN_01,378.56,15.87,9.0,7.76,6.0,6.0,83.86,120.61,105.55,87.94
MNG-2019-0020,mango,Hoedspruit_B,2025-2026,3,B4,9,16,2026-03-13,TM_02,303.64,17.31,9.0,7.78,5.0,6.0,95.03,112.64,111.26,79.29
MNG-2019-0021,mango,Hoedspruit_B,2025-2026,1,B3,9,9,2026-01-25,TM_03,345.82,13.54,2.0,1.33,4.0,4.0,65.21,170.25,124.61,71.12
MNG-2019-0021,mango,Hoedspruit_B,2025-2026,2,B3,3,8,2026-02-16,JN_01,361.36,,2.0,,3.0,4.0,66.33,161.6,125.73,80.69
MNG-2019-0021,mango,Hoedspruit_B,2025-2026,3,B2,1,7,2026-01-26,JN_01,365.71,13.53,3.0,0.19,4.0,6.0,45.62,166.94,129.73,65.5
MNG-2019-0022,mango,Hoedspruit_B,2025-2026,1,B1,14,18,2026-02-22,JN_01,330.59,16.22,4.0,4.59,6.0,5.0,95.39,113.26,114.98,99.35
MNG-2019-0022,mango,Hoedspruit_B,2025-2026,2,B3,18,2,2026-02-09,TM_03,349.27,13.4,4.0,3.81,5.0,4.0,102.9,137.78,106.11,107.06
MNG-2019-0022,mango,Hoedspruit_B,2025-2026,3,B3,1,24,2026-02-08,TM_03,,14.27,5.0,4.64,6.0,4.0,107.06,131.26,,102.33
MNG-2019-0023,mango,Hoedspruit_B,2025-2026,1,B3,3,21,2026-03-12,TM_01,362.91,20.79,5.0,5.58,5.0,6.0,65.0,146.58,106.14,83.38
MNG-2019-0023,mango,Hoedspruit_B,2025-2026,2,B1,10,7,2026-01-16,TM_01,355.25,20.07,7.0,5.16,6.0,6.0,70.43,141.42,107.79,86.95
MNG-2019-0023,mango,Hoedspruit_B,2025-2026,3,B1,18,24,2026-01-31,TM_03,330.69,19.46,5.0,5.37,5.0,5.0,62.13,154.79,109.07,81.55
MNG-2019-0024,mango,Hoedspruit_B,2025-2026,2,B2,12,17,2026-03-07,TM_02,344.61,18.62,5.0,3.92,4.0,6.0,44.53,132.77,88.92,66.98
MNG-2019-0024,mango,Hoedspruit_B,2025-2026,3,B2,8,15,2026-03-02,TM_03,384.58,16.72,5.0,5.26,5.0,6.0,34.15,116.8,79.62,56.93
MNG-2019-0025,mango,Hoedspruit_B,2025-2026,1,B4,3,26,2026-02-25,JN_01,402.09,19.2,6.0,0.8,1.0,6.0,123.32,157.7,87.3,82.66
MNG-2019-0025,mango,Hoedspruit_B,2025-2026,3,B1,16,28,2026-02-15,TM_03,394.7,,6.0,2.28,1.0,4.0,136.75,146.62,89.57,89.29
MNG-2019-0026,mango,Hoedspruit_B,2025-2026,2,B3,6,7,2026-02-06,TM_02,294.04,14.61,5.0,5.26,5.0,5.0,94.01,146.49,131.51,97.72
MNG-2019-0026,mango,Hoedspruit_B,2025-2026,3,B1,12,9,2026-01-31,TM_03,226.3,15.67,6.0,3.38,6.0,7.0,65.08,129.52,137.97,92.68
MNG-2020-0001,mango,Hoedspruit_B,2025-2026,1,B1,14,5,2026-02-16,TM_02,281.38,16.06,8.0,5.69,9.0,5.0,106.04,137.86,117.92,103.61
MNG-2020-0001,mango,Hoedspruit_B,2025-2026,2,B3,6,13,2026-01-16,TM_02,272.52,12.72,7.0,3.37,8.0,6.0,94.14,141.56,123.13,102.13
MNG-2020-0001,mango,Hoedspruit_B,2025-2026,3,B3,11,27,2026-03-04,TM_02,336.49,14.72,9.0,3.62,7.0,6.0,111.0,149.46,105.51,89.71
MNG-2020-0002,mango,Hoedspruit_B,2025-2026,2,B3,15,17,2026-01-15,TM_01,318.26,13.59,5.0,,3.0,6.0,64.87,164.99,74.67,76.96
MNG-2020-0002,mango,Hoedspruit_B,2025-2026,3,B4,1,8,2026-02-17,TM_02,340.18,14.87,6.0,5.11,3.0,7.0,76.96,149.4,77.6,68.84
MNG-2020-0003,mango,Hoedspruit_B,2025-2026,1,B4,17,4,2026-02-18,TM_03,293.66,13.16,5.0,3.45,6.0,4.0,74.07,126.37,119.48,82.64
MNG-2020-0003,mango,Hoedspruit_B,2025-2026,2,B1,4,29,2026-01-16,TM_01,263.34,14.38,6.0,3.89,5.0,5.0,69.36,123.95,131.8,80.28
MNG-2020-0003,mango,Hoedspruit_B,2025-2026,3,B4,16,8,2026-02-21,JN_01,284.13,14.44,4.0,4.63,4.0,5.0,79.06,124.03,114.96,87.89
MNG-2020-0004,mango,Hoedspruit_B,2025-2026,1,B4,18,24,2026-02-17,TM_02,355.9,16.93,6.0,7.18,6.0,5.0,57.37,138.83,90.33,80.39
MNG-2020-0004,mango,Hoedspruit_B,2025-2026,2,B4,1,18,2026-03-07,JN_01,363.18,15.19,7.0,8.36,5.0,6.0,46.93,126.27,95.37,68.32
MNG-2020-0004,mango,Hoedspruit_B,2025-2026,3,B4,8,18,2026-01-27,TM_02,332.82,16.27,5.0,8.97,4.0,5.0,52.24,131.54,71.46,73.37
MNG-2020-0005,mango,Hoedspruit_B,2025-2026,1,B4,9,11,2026-02-27,TM_02,345.22,15.77,7.0,2.53,6.0,5.0,85.09,135.13,120.72,71.2
MNG-2020-0005,mango,Hoedspruit_B,2025-2026,2,B4,15,11,2026-01-16,TM_03,306.33,16.99,7.0,3.93,5.0,7.0,83.93,131.05,112.55,85.59
MNG-2020-0005,mango,Hoedspruit_B,2025-2026,3,B3,14,19,2026-02-27,TM_02,359.57,17.37,5.0,2.76,7.0,6.0,79.41,118.33,128.89,88.04
MNG-2020-0006,mango,Hoedspruit_B,2025-2026,1,B2,4,6,2026-02-19,TM_01,326.42,16.3,7.0,3.78,5.0,4.0,118.25,173.79,99.2,75.15
MNG-2020-0006,mango,Hoedspruit_B,2025-2026,2,B1,5,24,2026-01-31,TM_03,276.37,14.88,6.0,3.4,5.0,5.0,102.47,160.14,102.83,86.16
MNG-2020-0007,mango,Hoedspruit_B,2025-2026,1,B2,5,14,2026-01-16,TM_02,262.25,14.08,4.0,3.53,6.0,7.0,62.03,151.48,110.41,98.16
MNG-2020-0007,mango,Hoedspruit_B,2025-2026,2,B1,12,10,2026-01-29,TM_02,253.99,12.56,6.0,3.31,7.0,7.0,51.29,120.82,109.5,91.5
MNG-2020-0007,mango,Hoedspruit_B,2025-2026,3,B2,19,24,2026-02-12,TM_03,234.18,12.74,4.0,3.6,6.0,7.0,31.1,132.98,,98.51
MNG-2020-0008,mango,Hoedspruit_B,2025-2026,1,B1,11,14,2026-03-13,JN_01,367.68,16.75,8.0,1.49,3.0,5.0,78.37,143.09,104.53,56.75
MNG-2020-0008,mango,Hoedspruit_B,2025-2026,2,B1,9,22,2026-02-02,TM_01,366.75,17.69,8.0,1.63,2.0,5.0,61.36,153.02,120.96,50.2
MNG-2020-0008,mango,Hoedspruit_B,2025-2026,3,B2,7,22,2026-03-15,TM_01,274.05,17.19,7.0,1.94,3.0,6.0,62.29,141.16,109.89,66.04
MNG-2020-0009,mango,Hoedspruit_B,2025-2026,1,B1,8,22,2026-02-01,TM_01,376.14,12.6,6.0,3.12,4.0,6.0,89.28,150.82,79.73,
MNG-2020-0009,mango,Hoedspruit_B,2025-2026,2,B2,10,16,2026-03-05,TM_01,350.79,16.42,6.0,2.91,3.0,7.0,94.79,136.14,80.37,99.73
MNG-2020-0009,mango,Hoedspruit_B,2025-2026,3,B3,7,20,2026-03-11,JN_01,410.66,13.51,7.0,3.44,4.0,8.0,73.32,149.37,80.0,74.83
MNG-2020-0010,mango,Hoedspruit_B,2025-2026,1,B4,6,23,2026-01-25,JN_01,320.35,15.4,4.0,4.9,5.0,4.0,85.49,147.5,107.57,98.58
MNG-2020-0010,mango,Hoedspruit_B,2025-2026,2,B2,7,15,2026-02-28,JN_01,297.1,17.12,4.0,5.56,3.0,2.0,105.36,153.13,97.49,100.14
MNG-2020-0010,mango,Hoedspruit_B,2025-2026,3,B3,13,5,2026-03-06,JN_01,326.15,16.94,4.0,5.65,3.0,4.0,108.6,153.59,100.01,99.26
MNG-2020-0011,mango,Hoedspruit_B,2025-2026,1,B4,5,22,2026-02-14,TM_01,345.49,15.15,5.0,2.79,7.0,6.0,69.69,164.89,98.25,54.98
MNG-2020-0011,mango,Hoedspruit_B,2025-2026,2,B1,12,25,2026-01-15,TM_02,330.61,15.05,6.0,3.51,,4.0,53.92,145.33,86.11,59.8
MNG-2020-0011,mango,Hoedspruit_B,2025-2026,3,B1,19,18,2026-01-29,JN_01,360.55,16.26,5.0,3.57,5.0,5.0,57.68,159.8,84.06,62.42
MNG-2020-0012,mango,Hoedspruit_B,2025-2026,1,B3,16,11,2026-03-14,JN_01,470.65,21.56,5.0,0.98,5.0,5.0,92.79,129.81,126.23,74.12
MNG-2020-0012,mango,Hoedspruit_B,2025-2026,2,B3,19,19,2026-02-01,TM_03,377.27,21.93,5.0,0.22,4.0,6.0,66.25,125.1,120.8,90.94
MNG-2020-0012,mango,Hoedspruit_B,2025-2026,3,B1,2,19,2026-02-26,TM_01,454.17,23.17,5.0,1.42,4.0,5.0,46.22,126.26,115.24,78.53
MNG-2020-0013,mango,Hoedspruit_B,2025-2026,1,B2,3,13,2026-02-21,TM_02,254.94,17.46,8.0,6.16,5.0,5.0,80.53,123.88,104.9,76.25
MNG-2020-0013,mango,Hoedspruit_B,2025-2026,2,B3,1,6,2026-02-13,TM_01,281.07,16.41,7.0,4.44,4.0,5.0,84.38,127.05,108.45,68.59
MNG-2020-0013,mango,Hoedspruit_B,2025-2026,3,B3,3,2,2026-03-06,TM_02,264.76,14.85,9.0,5.05,5.0,6.0,107.95,128.61,103.82,68.03
MNG-2020-0014,mango,Hoedspruit_B,2025-2026,1,B4,19,5,2026-03-15,TM_02,460.26,13.68,9.0,5.09,6.0,8.0,51.88,135.4,127.16,75.26
MNG-2020-0014,mango,Hoedspruit_B,2025-2026,2,B1,17,16,2026-02-15,TM_02,409.95,14.51,6.0,2.3,6.0,6.0,52.66,158.85,128.97,71.35
MNG-2020-0014,mango,Hoedspruit_B,2025-2026,3,B4,7,4,2026-03-07,TM_02,412.33,14.61,9.0,2.91,6.0,6.0,71.93,138.24,130.99,74.03
MNG-2020-0015,mango,Hoedspruit_B,2025-2026,1,B3,1,16,2026-03-01,TM_03,279.44,16.5,4.0,4.0,5.0,4.0,32.08,142.49,105.37,62.37
MNG-2020-0015,mango,Hoedspruit_B,2025-2026,2,B3,4,23,2026-02-23,TM_01,268.52,15.51,4.0,3.97,5.0,5.0,65.15,147.53,109.02,50.88
MNG-2020-0015,mango,Hoedspruit_B,2025-2026,3,B2,4,17,2026-02-20,TM_02,312.99,16.98,3.0,3.02,5.0,4.0,46.75,149.97,101.1,57.95
MNG-2020-0016,mango,Hoedspruit_B,2025-2026,1,B3,3,1,2026-02-20,JN_01,419.84,17.34,4.0,3.07,6.0,6.0,143.42,158.69,105.52,73.95
MNG-2020-0016,mango,Hoedspruit_B,2025-2026,2,B2,10,16,2026-02-16,TM_02,345.27,17.81,5.0,2.23,6.0,6.0,139.14,152.84,135.94,76.83
MNG-2020-0016,mango,Hoedspruit_B,2025-2026,3,B3,2,3,2026-03-12,JN_01,395.88,16.64,4.0,3.12,7.0,5.0,137.36,129.35,-112.98,75.03
MNG-2020-0017,mango,Hoedspruit_B,2025-2026,1,B3,7,14,2026-02-16,TM_02,354.63,16.28,7.0,3.5,4.0,5.0,80.19,148.63,117.6,75.44
MNG-2020-0017,mango,Hoedspruit_B,2025-2026,2,B2,14,25,2026-03-06,TM_01,396.56,16.87,7.0,2.64,6.0,5.0,102.47,158.16,99.3,74.77
MNG-2020-0017,mango,Hoedspruit_B,2025-2026,3,B4,8,9,2026-03-06,TM_02,380.87,16.5,7.0,2.55,5.0,5.0,79.96,171.31,106.11,75.56
