genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2018-0013,mango,Hoedspruit_B,2024-2025,3,B1,12,3,2025-03-01,JN_01,337.28,17.17,6.0,6.89,6.0,6.0,108.43,128.16,103.35,78.14
MNG-2018-0014,mango,Hoedspruit_B,2024-2025,1,B2,14,25,2025-01-18,TM_02,330.2,14.08,7.0,2.83,5.0,5.0,83.51,140.95,142.99,106.41
MNG-2018-0014,mango,Hoedspruit_B,2024-2025,2,B3,16,27,2025-02-11,TM_01,338.63,13.37,5.0,3.98,2.0,4.0,93.93,150.67,133.48,106.66
MNG-2018-0014,mango,Hoedspruit_B,2024-2025,3,B2,2,24,2025-01-19,JN_01,320.18,11.35,5.0,4.37,3.0,4.0,94.33,157.77,141.08,109.42
MNG-2018-0015,mango,Hoedspruit_B,2024-2025,1,B4,15,14,2025-02-05,TM_03,374.38,12.08,3.0,6.0,2.0,5.0,49.11,142.34,139.5,81.71
MNG-2018-0015,mango,Hoedspruit_B,2024-2025,2,B2,7,21,2025-02-10,TM_02,368.9,14.01,3.0,,4.0,6.0,76.46,135.97,133.08,85.18
MNG-2018-0015,mango,Hoedspruit_B,2024-2025,3,B3,5,1,2025-01-27,TM_01,356.55,15.03,1.0,4.36,4.0,5.0,80.07,139.04,110.51,86.63
MNG-2018-0016,mango,Hoedspruit_B,2024-2025,1,B3,9,6,2025-02-16,TM_01,316.34,14.26,4.0,3.04,4.0,6.0,84.5,158.9,100.13,66.3
MNG-2018-0016,mango,Hoedspruit_B,2024-2025,3,B4,17,5,2025-03-13,TM_01,315.98,13.44,4.0,,5.0,7.0,96.8,159.73,97.84,75.62
MNG-2018-0017,mango,Hoedspruit_B,2024-2025,1,B1,6,29,2025-01-27,TM_02,361.83,14.07,7.0,4.37,7.0,5.0,94.13,142.93,98.14,72.44
MNG-2018-0017,mango,Hoedspruit_B,2024-2025,2,B2,13,26,2025-03-09,TM_02,292.19,13.99,9.0,4.06,7.0,4.0,122.25,151.34,97.66,62.86
MNG-2018-0017,mango,Hoedspruit_B,2024-2025,3,B3,2,18,2025-03-07,TM_01,310.13,14.05,9.0,3.27,7.0,6.0,101.71,146.25,93.62,77.31
MNG-2018-0018,mango,Hoedspruit_B,2024-2025,1,B1,14,29,2025-02-17,JN_01,332.35,17.21,5.0,3.29,4.0,6.0,92.94,,113.01,82.42
MNG-2018-0018,mango,Hoedspruit_B,2024-2025,2,B2,19,9,2025-03-15,JN_01,316.04,17.15,5.0,1.97,3.0,7.0,124.13,148.62,106.87,86.3
MNG-2018-0018,mango,Hoedspruit_B,2024-2025,3,B2,17,13,2025-02-04,TM_03,274.09,15.88,5.0,2.78,5.0,5.0,129.24,131.34,109.2,79.88
MNG-2018-0019,mango,Hoedspruit_B,2024-2025,1,B3,5,12,2025-02-15,JN_01,460.97,16.53,4.0,6.83,6.0,7.0,63.59,147.45,97.62,94.83
MNG-2018-0019,mango,Hoedspruit_B,2024-2025,2,B2,7,2,2025-01-31,TM_03,387.83,14.56,6.0,5.83,4.0,6.0,57.64,132.88,79.64,-89.81
MNG-2018-0019,mango,Hoedspruit_B,2024-2025,3,B3,1,21,2025-01-31,TM_02,425.13,16.79,5.0,6.88,5.0,7.0,88.61,116.14,79.35,98.16
MNG-2018-0020,mango,Hoedspruit_B,2024-2025,1,B1,11,9,2025-01-30,TM_03,441.84,14.98,5.0,7.55,2.0,5.0,106.71,116.98,122.58,72.91
MNG-2018-0020,mango,Hoedspruit_B,2024-2025,2,B4,8,13,2025-01-15,TM_02,409.78,15.58,6.0,7.31,5.0,5.0,57.35,,109.68,82.21
MNG-2018-0020,mango,Hoedspruit_B,2024-2025,3,B4,12,9,2025-02-04,TM_01,409.16,15.05,6.0,7.39,3.0,7.0,85.39,133.72,108.34,73.86
MNG-2018-0021,mango,Hoedspruit_B,2024-2025,1,B1,10,27,2025-01-24,TM_02,358.06,18.76,5.0,5.51,2.0,5.0,55.13,127.55,105.02,78.86
MNG-2018-0021,mango,Hoedspruit_B,2024-2025,2,B1,18,15,2025-02-21,JN_01,316.01,18.43,5.0,5.09,2.0,6.0,55.9,137.67,99.11,76.79
MNG-2018-0021,mango,Hoedspruit_B,2024-2025,3,B3,19,27,2025-01-22,JN_01,,17.92,6.0,5.27,2.0,6.0,65.4,115.49,108.15,81.44
MNG-2018-0022,mango,Hoedspruit_B,2024-2025,2,B3,19,8,2025-01-28,JN_01,384.05,13.76,5.0,3.17,6.0,7.0,105.64,142.11,113.88,76.23
MNG-2018-0022,mango,Hoedspruit_B,2024-2025,3,B2,2,29,2025-02-21,JN_01,385.8,12.8,6.0,4.09,5.0,7.0,94.63,165.06,98.51,75.69
MNG-2018-0023,mango,Hoedspruit_B,2024-2025,2,B4,19,23,2025-01-20,JN_01,335.65,15.63,6.0,1.7,7.0,5.0,149.74,163.32,106.88,76.89
MNG-2018-0023,mango,Hoedspruit_B,2024-2025,3,B4,11,25,2025-01-21,TM_01,340.74,,6.0,1.98,4.0,1.0,122.66,157.41,85.27,73.09
MNG-2018-0024,mango,Hoedspruit_B,2024-2025,1,B2,1,11,2025-03-13,TM_03,282.26,13.89,6.0,7.12,4.0,5.0,37.51,138.13,95.94,73.33
MNG-2018-0024,mango,Hoedspruit_B,2024-2025,2,B4,7,17,2025-01-15,JN_01,299.2,13.01,6.0,5.21,3.0,5.0,34.59,133.31,86.62,63.23
MNG-2018-0024,mango,Hoedspruit_B,2024-2025,3,B3,1,4,2025-02-13,JN_01,,14.68,6.0,5.42,2.0,,45.22,135.38,88.17,74.1
MNG-2018-0025,mango,Hoedspruit_B,2024-2025,1,B4,15,22,2025-02-09,TM_01,284.14,16.23,4.0,1.27,8.0,4.0,73.99,157.62,148.73,57.52
MNG-2018-0025,mango,Hoedspruit_B,2024-2025,3,B2,8,22,2025-03-02,TM_01,329.35,13.31,2.0,3.32,9.0,4.0,69.16,161.33,164.22,66.89
MNG-2018-0026,mango,Hoedspruit_B,2024-2025,1,B2,16,15,2025-02-06,TM_02,326.05,16.11,7.0,4.27,4.0,7.0,100.68,137.92,100.43,72.17
MNG-2018-0026,mango,Hoedspruit_B,2024-2025,2,B3,4,20,2025-01-25,TM_02,330.33,15.6,8.0,4.16,5.0,6.0,92.29,131.18,98.21,55.94
MNG-2018-0026,mango,Hoedspruit_B,2024-2025,3,B2,14,7,2025-03-04,TM_02,279.69,16.0,8.0,2.87,5.0,6.0,93.15,133.51,128.51,63.64
MNG-2019-0001,mango,Hoedspruit_B,2024-2025,1,B3,13,28,2025-01-26,TM_02,359.07,15.99,6.0,3.51,6.0,7.0,74.44,136.33,108.91,77.41
MNG-2019-0001,mango,Hoedspruit_B,2024-2025,2,B3,15,21,2025-02-25,TM_02,330.03,15.59,6.0,2.78,6.0,6.0,77.64,136.56,99.87,77.47
MNG-2019-0001,mango,Hoedspruit_B,2024-2025,3,B1,15,14,2025-01-18,TM_01,298.64,44.82,6.0,3.35,5.0,7.0,78.0,136.43,102.88,76.14
MNG-2019-0002,mango,Hoedspruit_B,2024-2025,1,B3,8,29,2025-02-26,TM_02,284.89,15.31,5.0,8.02,7.0,6.0,88.3,133.37,127.15,74.8
MNG-2019-0002,mango,Hoedspruit_B,2024-2025,2,B2,18,23,2025-02-11,JN_01,324.56,15.5,5.0,7.22,,5.0,68.48,136.09,140.09,71.05
MNG-2019-0002,mango,Hoedspruit_B,2024-2025,3,B2,8,14,2025-02-10,TM_02,358.74,15.42,4.0,7.9,6.0,7.0,62.13,141.22,126.6,93.43
MNG-2019-0003,mango,Hoedspruit_B,2024-2025,1,B1,6,24,2025-03-11,TM_03,425.63,11.91,7.0,3.8,5.0,6.0,76.92,151.56,108.43,75.56
MNG-2019-0003,mango,Hoedspruit_B,2024-2025,3,B4,14,20,2025-02-04,TM_01,387.46,13.28,9.0,6.02,4.0,4.0,66.97,137.49,119.99,70.66
MNG-2019-0004,mango,Hoedspruit_B,2024-2025,1,B2,2,26,2025-02-01,JN_01,306.18,15.11,7.0,0.23,6.0,6.0,89.97,144.95,102.86,88.63
MNG-2019-0004,mango,Hoedspruit_B,2024-2025,2,B4,13,3,2025-01-20,JN_01,333.21,16.2,7.0,0.83,4.0,5.0,94.86,140.09,85.81,96.14
MNG-2019-0004,mango,Hoedspruit_B,2024-2025,3,B4,7,13,2025-01-19,JN_01,322.02,15.2,7.0,0.92,6.0,6.0,71.5,138.67,82.35,81.42
MNG-2019-0005,mango,Hoedspruit_B,2024-2025,1,B2,18,24,2025-03-10,JN_01,419.6,11.99,6.0,3.0,4.0,,86.61,150.39,110.74,89.86
MNG-2019-0005,mango,Hoedspruit_B,2024-2025,2,B1,3,9,2025-02-07,JN_01,416.07,12.91,8.0,4.33,5.0,5.0,70.29,151.2,125.21,104.86
MNG-2019-0005,mango,Hoedspruit_B,2024-2025,3,B4,6,28,2025-03-13,TM_02,383.9,12.73,7.0,1.99,4.0,4.0,66.74,164.52,113.03,88.62
MNG-2019-0006,mango,Hoedspruit_B,2024-2025,1,B1,7,9,2025-03-11,TM_03,399.65,15.17,8.0,6.2,7.0,5.0,83.26,130.83,120.12,81.46
MNG-2019-0006,mango,Hoedspruit_B,2024-2025,2,B3,6,3,2025-02-14,JN_01,410.45,16.52,8.0,5.17,8.0,5.0,91.57,123.39,145.63,-77.42
MNG-2019-0006,mango,Hoedspruit_B,2024-2025,3,B2,2,18,2025-02-15,TM_01,360.67,15.93,7.0,5.32,6.0,5.0,78.09,127.14,119.01,65.82
MNG-2019-0007,mango,Hoedspruit_B,2024-2025,1,B1,13,6,2025-02-03,JN_01,390.34,14.48,8.0,5.82,6.0,8.0,38.63,131.63,101.26,70.13
MNG-2019-0007,mango,Hoedspruit_B,2024-2025,2,B3,11,16,2025-01-21,TM_03,393.03,15.28,8.0,5.05,7.0,6.0,43.88,129.85,90.46,64.55
MNG-2019-0007,mango,Hoedspruit_B,2024-2025,3,B1,19,26,2025-01-25,TM_02,359.93,15.61,6.0,6.11,8.0,,34.46,121.52,85.81,75.16
MNG-2019-0008,mango,Hoedspruit_B,2024-2025,1,B2,9,5,2025-02-02,TM_03,410.07,16.85,5.0,4.14,5.0,4.0,65.89,143.12,121.87,75.36
MNG-2019-0008,mango,Hoedspruit_B,2024-2025,3,B1,14,18,2025-03-02,TM_03,393.23,15.37,5.0,2.69,5.0,4.0,75.74,157.06,118.6,83.76
MNG-2019-0009,mango,Hoedspruit_B,2024-2025,2,B1,16,25,2025-02-22,TM_02,234.35,,4.0,4.2,7.0,3.0,76.77,144.06,85.81,96.07
MNG-2019-0009,mango,Hoedspruit_B,2024-2025,3,B3,12,3,2025-02-14,TM_02,236.12,17.63,5.0,4.17,7.0,4.0,67.5,144.97,94.32,87.44
MNG-2019-0010,mango,Hoedspruit_B,2024-2025,1,B4,2,19,2025-03-05,TM_02,400.66,15.86,4.0,4.97,6.0,6.0,110.56,137.8,108.81,85.84
MNG-2019-0010,mango,Hoedspruit_B,2024-2025,2,B1,19,2,2025-02-02,JN_01,364.44,16.42,5.0,6.29,6.0,6.0,104.57,147.0,97.22,90.49
MNG-2019-0010,mango,Hoedspruit_B,2024-2025,3,B1,8,9,2025-01-22,TM_01,358.49,17.06,6.0,5.43,5.0,5.0,64.87,154.44,114.63,85.99
MNG-2019-0011,mango,Hoedspruit_B,2024-2025,1,B3,5,28,2025-02-24,TM_03,391.16,15.51,7.0,2.9,5.0,8.0,53.12,115.72,-111.56,90.8
MNG-2019-0011,mango,Hoedspruit_B,2024-2025,2,B1,19,16,2025-02-09,TM_03,346.77,14.91,7.0,2.58,4.0,7.0,65.17,123.06,119.18,77.45
MNG-2019-0011,mango,Hoedspruit_B,2024-2025,3,B2,1,29,2025-02-25,TM_01,306.27,16.25,1.0,3.72,5.0,6.0,71.79,128.14,110.79,81.39
MNG-2019-0012,mango,Hoedspruit_B,2024-2025,1,B2,5,25,2025-01-16,TM_02,367.02,-18.3,5.0,6.6,6.0,6.0,93.38,114.89,140.24,73.56
MNG-2019-0012,mango,Hoedspruit_B,2024-2025,2,B3,12,11,2025-02-22,TM_03,360.9,20.47,7.0,6.54,8.0,8.0,75.38,117.04,140.21,69.19
MNG-2019-0012,mango,Hoedspruit_B,2024-2025,3,B1,13,26,2025-01-30,TM_01,377.21,18.47,6.0,5.87,6.0,8.0,86.72,111.36,135.69,70.95
MNG-2019-0013,mango,Hoedspruit_B,2024-2025,1,B3,11,3,2025-01-16,TM_01,,17.5,2.0,2.34,3.0,5.0,65.26,151.47,113.59,70.61
MNG-2019-0013,mango,Hoedspruit_B,2024-2025,2,B4,4,23,2025-03-09,JN_01,334.3,19.23,3.0,3.64,2.0,5.0,87.67,143.1,,63.29
MNG-2019-0013,mango,Hoedspruit_B,2024-2025,3,B1,6,20,2025-03-09,TM_03,313.07,18.23,4.0,1.71,2.0,6.0,92.16,148.65,119.07,69.81
MNG-2019-0014,mango,Hoedspruit_B,2024-2025,1,B1,3,15,2025-03-08,TM_01,288.62,16.19,5.0,5.76,7.0,5.0,90.28,134.16,133.5,72.11
MNG-2019-0014,mango,Hoedspruit_B,2024-2025,2,B3,3,22,2025-02-02,TM_01,269.73,16.98,4.0,5.2,7.0,6.0,102.92,150.9,121.13,61.35
MNG-2019-0014,mango,Hoedspruit_B,2024-2025,3,B3,13,8,2025-02-27,TM_02,283.63,13.74,5.0,5.68,6.0,6.0,63.12,135.19,121.23,62.83
MNG-2019-0015,mango,Hoedspruit_B,2024-2025,1,B2,11,16,2025-03-14,TM_03,299.65,13.9,6.0,4.59,7.0,6.0,79.0,142.06,107.19,64.73
MNG-2019-0015,mango,Hoedspruit_B,2024-2025,2,B3,13,20,2025-01-25,TM_03,319.19,18.23,7.0,3.2,6.0,4.0,81.71,141.25,90.72,72.4
MNG-2019-0015,mango,Hoedspruit_B,2024-2025,3,B3,18,2,2025-01-30,TM_03,318.09,16.08,7.0,3.15,7.0,5.0,73.42,145.17,67.18,78.57
MNG-2019-0016,mango,Hoedspruit_B,2024-2025,1,B4,17,25,2025-03-12,TM_01,315.53,10.27,5.0,5.94,4.0,5.0,90.68,144.43,102.82,90.98
MNG-2019-0016,mango,Hoedspruit_B,2024-2025,2,B2,9,3,2025-01-20,TM_01,276.73,-9.6,5.0,8.19,3.0,7.0,,155.82,99.18,88.71
MNG-2019-0016,mango,Hoedspruit_B,2024-2025,3,B3,16,2,2025-02-27,TM_02,270.63,10.89,5.0,5.52,5.0,6.0,113.4,149.49,99.46,87.75
MNG-2019-0017,mango,Hoedspruit_B,2024-2025,1,B2,10,3,2025-01-22,TM_02,346.39,13.33,4.0,2.29,4.0,5.0,93.49,152.58,83.25,87.08
MNG-2019-0017,mango,Hoedspruit_B,2024-2025,2,B3,6,15,2025-01-18,JN_01,312.44,13.71,5.0,1.7,5.0,5.0,111.28,151.19,104.65,91.18
MNG-2019-0017,mango,Hoedspruit_B,2024-2025,3,B4,5,17,2025-02-09,TM_01,342.67,15.09,5.0,3.42,3.0,6.0,95.09,156.29,86.94,88.93
MNG-2019-0018,mango,Hoedspruit_B,2024-2025,1,B2,7,18,2025-02-25,TM_01,305.42,17.41,6.0,2.32,5.0,5.0,73.91,133.06,101.48,68.79
MNG-2019-0018,mango,Hoedspruit_B,2024-2025,2,B4,17,13,2025-02-03,JN_01,294.56,18.6,6.0,2.16,5.0,5.0,59.84,138.92,108.33,90.19
MNG-2019-0018,mango,Hoedspruit_B,2024-2025,3,B1,19,26,2025-02-05,TM_03,311.99,15.69,4.0,1.64,6.0,4.0,92.5,124.91,101.98,88.96
MNG-2019-0019,mango,Hoedspruit_B,2024-2025,1,B4,2,26,2025-02-04,TM_01,306.0,15.62,7.0,5.83,4.0,4.0,100.75,137.22,125.09,80.53
MNG-2019-0019,mango,Hoedspruit_B,2024-2025,2,B1,2,11,2025-02-11,TM_02,347.2,15.88,7.0,4.33,3.0,4.0,102.13,136.0,131.27,91.31
MNG-2019-0019,mango,Hoedspruit_B,2024-2025,3,B2,14,11,2025-02-06,TM_03,302.88,17.85,5.0,5.6,5.0,,91.46,131.06,129.02,91.94
MNG-2019-0020,mango,Hoedspruit_B,2024-2025,1,B4,6,6,2025-03-07,TM_02,364.13,15.61,8.0,7.56,4.0,6.0,98.72,137.95,109.6,79.56
MNG-2019-0020,mango,Hoedspruit_B,2024-2025,2,B4,4,28,2025-03-09,TM_02,326.86,16.11,9.0,7.72,6.0,6.0,81.91,130.96,131.49,72.1
MNG-2019-0020,mango,Hoedspruit_B,2024-2025,3,B3,6,7,2025-01-19,TM_02,345.34,15.48,7.0,6.96,5.0,6.0,134.55,130.43,114.98,79.25
MNG-2019-0021,mango,Hoedspruit_B,2024-2025,1,B2,14,18,2025-01-25,JN_01,367.03,14.01,3.0,2.07,3.0,6.0,53.69,165.4,123.99,78.24
MNG-2019-0021,mango,Hoedspruit_B,2024-2025,2,B3,13,17,2025-02-15,TM_02,377.29,12.39,3.0,2.5,4.0,5.0,77.08,160.47,120.37,74.62
MNG-2019-0021,mango,Hoedspruit_B,2024-2025,3,B4,8,2,2025-01-21,JN_01,355.55,13.89,5.0,1.8,4.0,5.0,63.6,161.79,128.41,77.45
MNG-2019-0022,mango,Hoedspruit_B,2024-2025,2,B3,10,16,2025-03-10,TM_02,372.69,,6.0,4.2,7.0,5.0,95.77,119.83,115.55,101.23
MNG-2019-0022,mango,Hoedspruit_B,2024-2025,3,B2,2,15,2025-01-26,JN_01,370.01,14.52,6.0,5.15,6.0,5.0,123.46,118.81,84.91,93.39
MNG-2019-0023,mango,Hoedspruit_B,2024-2025,1,B2,5,26,2025-02-09,TM_01,345.09,18.26,5.0,5.32,5.0,4.0,62.61,139.79,90.62,86.47
MNG-2019-0023,mango,Hoedspruit_B,2024-2025,2,B1,15,9,2025-02-26,TM_01,371.31,18.01,5.0,5.89,5.0,5.0,63.63,139.69,94.07,92.29
MNG-2019-0023,mango,Hoedspruit_B,2024-2025,3,B4,16,13,2025-02-22,TM_02,406.01,19.38,4.0,3.49,4.0,5.0,57.82,147.2,89.7,91.78
MNG-2019-0024,mango,Hoedspruit_B,2024-2025,1,B1,5,20,2025-02-25,TM_01,400.36,16.71,6.0,4.7,7.0,7.0,57.96,137.75,67.98,62.01
MNG-2019-0024,mango,Hoedspruit_B,2024-2025,2,B4,11,11,2025-02-18,TM_03,404.78,16.05,6.0,4.14,,7.0,39.19,141.96,85.45,59.73
MNG-2019-0024,mango,Hoedspruit_B,2024-2025,3,B1,8,1,2025-02-25,TM_02,368.96,16.05,3.0,5.03,5.0,8.0,35.38,131.55,84.23,69.0
MNG-2019-0025,mango,Hoedspruit_B,2024-2025,1,B3,4,18,2025-02-04,TM_02,433.22,17.65,6.0,1.6,1.0,5.0,122.84,156.71,97.34,80.07
MNG-2019-0025,mango,Hoedspruit_B,2024-2025,2,B4,4,25,2025-03-13,TM_02,413.14,16.63,4.0,1.93,1.0,4.0,127.3,143.52,110.29,93.05
MNG-2019-0025,mango,Hoedspruit_B,2024-2025,3,B1,16,22,2025-02-10,TM_02,381.96,15.89,4.0,3.25,1.0,4.0,141.29,151.82,99.77,91.11
MNG-2019-0026,mango,Hoedspruit_B,2024-2025,1,B3,19,26,2025-03-13,TM_03,294.93,13.41,6.0,3.06,6.0,7.0,100.88,122.82,120.97,92.03
MNG-2019-0026,mango,Hoedspruit_B,2024-2025,3,B1,1,4,2025-02-18,TM_01,304.01,15.51,5.0,3.98,8.0,7.0,100.9,122.34,134.57,102.79
MNG-2020-0001,mango,Hoedspruit_B,2024-2025,1,B2,12,26,2025-03-12,TM_03,333.48,12.65,,3.23,6.0,5.0,126.27,146.02,123.62,97.31
MNG-2020-0001,mango,Hoedspruit_B,2024-2025,2,B1,5,14,2025-02-12,TM_01,332.15,14.24,6.0,3.54,8.0,5.0,86.35,141.92,129.78,108.24
MNG-2020-0001,mango,Hoedspruit_B,2024-2025,3,B2,6,15,2025-03-15,TM_03,303.79,13.68,8.0,3.79,6.0,4.0,111.41,133.33,112.15,93.73
MNG-2020-0002,mango,Hoedspruit_B,2024-2025,1,B4,13,29,2025-02-09,TM_01,392.81,12.25,6.0,3.76,2.0,7.0,53.47,-167.31,72.34,74.37
MNG-2020-0002,mango,Hoedspruit_B,2024-2025,2,B1,10,12,2025-01-27,TM_02,331.72,14.49,5.0,4.6,3.0,7.0,73.53,163.94,64.27,74.86
MNG-2020-0002,mango,Hoedspruit_B,2024-2025,3,B2,5,29,2025-02-09,TM_02,,12.28,5.0,4.97,1.0,7.0,59.03,150.04,59.25,76.29
MNG-2020-0003,mango,Hoedspruit_B,2024-2025,1,B1,9,16,2025-03-12,TM_01,265.47,14.73,6.0,4.14,5.0,6.0,90.3,133.06,108.38,86.84
MNG-2020-0003,mango,Hoedspruit_B,2024-2025,2,B1,5,4,2025-01-23,JN_01,305.02,12.99,6.0,2.63,4.0,5.0,102.88,131.0,,74.98
MNG-2020-0003,mango,Hoedspruit_B,2024-2025,3,B4,16,17,2025-02-10,TM_02,273.99,12.75,5.0,4.42,6.0,5.0,77.07,139.55,106.62,77.15
MNG-2020-0004,mango,Hoedspruit_B,2024-2025,1,B4,1,24,2025-03-12,JN_01,386.65,17.27,6.0,8.36,5.0,6.0,77.16,133.0,83.87,77.43
MNG-2020-0004,mango,Hoedspruit_B,2024-2025,2,B3,4,23,2025-03-14,TM_01,392.24,16.96,6.0,7.44,5.0,5.0,69.76,106.07,93.55,81.44
MNG-2020-0004,mango,Hoedspruit_B,2024-2025,3,B4,16,12,2025-01-30,TM_02,376.68,17.79,7.0,-7.4,1.0,5.0,85.17,130.01,87.18,64.29
MNG-2020-0005,mango,Hoedspruit_B,2024-2025,1,B4,13,26,2025-03-13,TM_03,318.1,16.17,5.0,2.36,5.0,7.0,,132.74,129.76,85.84
MNG-2020-0005,mango,Hoedspruit_B,2024-2025,2,B2,15,16,2025-02-18,TM_01,330.02,15.67,5.0,2.3,7.0,6.0,92.31,125.15,123.7,84.52
MNG-2020-0005,mango,Hoedspruit_B,2024-2025,3,B4,4,19,2025-01-29,TM_01,366.67,,5.0,3.37,6.0,7.0,53.02,126.06,127.08,85.48
MNG-2020-0006,mango,Hoedspruit_B,2024-2025,1,B4,5,16,2025-02-10,TM_03,259.07,14.78,5.0,2.02,6.0,5.0,122.33,153.41,108.66,82.71
MNG-2020-0006,mango,Hoedspruit_B,2024-2025,2,B2,11,8,2025-02-01,TM_01,321.61,15.21,6.0,3.21,4.0,4.0,113.82,154.33,114.12,79.45
MNG-2020-0006,mango,Hoedspruit_B,2024-2025,3,B1,1,9,2025-02-09,JN_01,299.47,16.87,7.0,4.24,6.0,5.0,118.21,158.92,91.05,89.69
MNG-2020-0007,mango,Hoedspruit_B,2024-2025,1,B3,6,4,2025-02-03,TM_01,250.95,12.86,5.0,3.94,7.0,6.0,74.9,123.15,116.08,96.67
MNG-2020-0007,mango,Hoedspruit_B,2024-2025,2,B3,4,17,2025-02-28,TM_02,252.86,13.38,7.0,2.89,7.0,8.0,65.09,131.42,101.15,93.87
MNG-2020-0007,mango,Hoedspruit_B,2024-2025,3,B4,5,20,2025-02-21,TM_02,269.32,13.81,4.0,2.1,7.0,7.0,64.43,135.36,135.0,94.2
MNG-2020-0008,mango,Hoedspruit_B,2024-2025,1,B2,8,15,2025-02-27,TM_01,,14.63,8.0,2.22,3.0,6.0,73.32,137.77,138.36,58.72
MNG-2020-0008,mango,Hoedspruit_B,2024-2025,2,B4,1,13,2025-02-14,TM_02,263.14,14.94,9.0,-0.16,4.0,5.0,68.34,147.27,103.36,63.99
MNG-2020-0008,mango,Hoedspruit_B,2024-2025,3,B3,8,6,2025-02-16,TM_02,308.17,17.34,7.0,2.99,3.0,5.0,46.51,159.04,117.63,65.74
MNG-2020-0009,mango,Hoedspruit_B,2024-2025,1,B2,12,20,2025-02-22,TM_02,355.15,14.85,6.0,3.43,6.0,6.0,100.95,145.71,87.59,83.78
MNG-2020-0009,mango,Hoedspruit_B,2024-2025,2,B4,12,15,2025-02-16,TM_02,352.55,13.33,7.0,3.56,5.0,6.0,88.79,,93.65,86.81
MNG-2020-0009,mango,Hoedspruit_B,2024-2025,3,B3,2,29,2025-01-20,TM_02,346.59,13.76,8.0,3.19,4.0,7.0,109.75,131.04,78.45,77.3
MNG-2020-0010,mango,Hoedspruit_B,2024-2025,1,B4,8,5,2025-01-31,TM_01,320.54,15.25,4.0,4.49,4.0,4.0,89.51,150.8,95.18,85.59
MNG-2020-0010,mango,Hoedspruit_B,2024-2025,2,B2,9,17,2025-02-18,TM_01,318.44,16.09,4.0,5.52,3.0,5.0,104.96,123.7,106.16,89.07
MNG-2020-0010,mango,Hoedspruit_B,2024-2025,3,B1,14,22,2025-02-02,TM_03,308.14,15.84,4.0,7.3,3.0,3.0,81.93,144.36,106.26,94.54
MNG-2020-0011,mango,Hoedspruit_B,2024-2025,1,B3,2,19,2025-03-09,TM_02,326.76,14.64,6.0,3.82,6.0,6.0,54.55,152.79,100.11,44.3
MNG-2020-0011,mango,Hoedspruit_B,2024-2025,2,B1,3,3,2025-01-29,TM_03,340.45,14.39,5.0,4.15,5.0,4.0,83.65,169.38,82.65,54.43
MNG-2020-0011,mango,Hoedspruit_B,2024-2025,3,B3,2,3,2025-02-28,TM_02,370.41,17.24,7.0,3.06,6.0,6.0,63.24,164.59,90.13,50.55
MNG-2020-0012,mango,Hoedspruit_B,2024-2025,1,B2,10,9,2025-02-28,JN_01,389.56,20.51,6.0,1.53,4.0,5.0,78.54,132.35,107.73,88.11
MNG-2020-0012,mango,Hoedspruit_B,2024-2025,2,B4,17,25,2025-02-12,TM_03,425.25,21.12,5.0,1.45,5.0,5.0,66.45,122.8,127.43,78.5
MNG-2020-0013,mango,Hoedspruit_B,2024-2025,1,B4,13,24,2025-02-18,TM_01,286.55,19.07,8.0,5.12,4.0,4.0,96.9,118.18,115.87,84.22
MNG-2020-0013,mango,Hoedspruit_B,2024-2025,2,B4,1,28,2025-03-11,TM_02,307.88,16.0,7.0,4.48,4.0,5.0,75.99,128.0,123.86,73.14
MNG-2020-0013,mango,Hoedspruit_B,2024-2025,3,B4,10,21,2025-02-23,JN_01,304.15,17.99,8.0,5.49,5.0,5.0,72.4,116.26,110.74,79.78
MNG-2020-0014,mango,Hoedspruit_B,2024-2025,1,B4,18,1,2025-03-13,TM_01,422.66,15.02,6.0,2.79,6.0,6.0,67.15,145.0,130.44,70.32
MNG-2020-0014,mango,Hoedspruit_B,2024-2025,3,B2,4,20,2025-03-01,TM_02,457.77,15.89,7.0,2.44,5.0,5.0,55.59,147.99,129.12,74.27
MNG-2020-0015,mango,Hoedspruit_B,2024-2025,1,B1,13,5,2025-02-26,TM_01,241.53,15.07,4.0,3.92,5.0,5.0,49.18,150.72,100.43,60.22
MNG-2020-0015,mango,Hoedspruit_B,2024-2025,2,B2,13,2,2025-01-20,JN_01,271.05,14.62,3.0,4.7,7.0,4.0,26.38,151.97,106.61,59.99
MNG-2020-0015,mango,Hoedspruit_B,2024-2025,3,B4,12,5,2025-01-25,TM_01,292.87,14.7,4.0,3.64,5.0,4.0,60.83,138.35,109.53,68.77
MNG-2020-0016,mango,Hoedspruit_B,2024-2025,1,B3,19,17,2025-03-04,TM_03,384.53,16.79,4.0,1.71,4.0,6.0,103.59,145.6,120.32,
MNG-2020-0016,mango,Hoedspruit_B,2024-2025,2,B1,11,21,2025-02-09,TM_02,360.26,14.67,5.0,2.25,6.0,5.0,112.91,134.71,121.75,81.9
