genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2018-0014,mango,Hoedspruit_B,2023-2024,2,B3,8,27,2024-02-01,TM_02,339.03,14.12,7.0,5.44,4.0,4.0,-74.1,159.15,131.76,112.11
MNG-2018-0014,mango,Hoedspruit_B,2023-2024,3,B3,15,20,2024-02-10,TM_02,341.13,13.74,7.0,3.58,4.0,5.0,62.14,153.22,147.55,116.56
MNG-2018-0015,mango,Hoedspruit_B,2023-2024,1,B3,8,11,2024-02-19,TM_02,365.15,14.98,3.0,4.03,6.0,4.0,54.49,143.36,128.82,72.16
MNG-2018-0015,mango,Hoedspruit_B,2023-2024,2,B4,7,22,2024-03-14,JN_01,396.7,13.74,3.0,3.25,4.0,5.0,51.73,126.24,127.09,81.95
MNG-2018-0015,mango,Hoedspruit_B,2023-2024,3,B2,15,23,2024-02-03,TM_02,389.4,13.92,2.0,4.85,4.0,5.0,40.56,140.29,130.76,90.17
MNG-2018-0016,mango,Hoedspruit_B,2023-2024,1,B3,4,6,2024-02-02,TM_03,320.19,15.52,2.0,0.5,5.0,8.0,62.41,155.34,,64.88
MNG-2018-0016,mango,Hoedspruit_B,2023-2024,2,B1,7,4,2024-01-31,TM_03,341.75,,4.0,4.0,5.0,7.0,80.92,164.96,106.15,72.83
MNG-2018-0016,mango,Hoedspruit_B,2023-2024,3,B1,5,21,2024-03-12,JN_01,298.46,14.61,4.0,4.91,5.0,7.0,69.63,151.97,-97.8,70.1
MNG-2018-0017,mango,Hoedspruit_B,2023-2024,1,B3,13,29,2024-03-09,JN_01,318.96,15.51,7.0,3.63,6.0,4.0,94.55,159.44,117.73,77.87
MNG-2018-0017,mango,Hoedspruit_B,2023-2024,2,B1,12,22,2024-02-19,JN_01,321.24,14.24,8.0,4.88,8.0,4.0,68.35,,115.8,89.5
MNG-2018-0017,mango,Hoedspruit_B,2023-2024,3,B3,5,19,2024-01-23,JN_01,303.36,14.84,8.0,3.89,4.0,5.0,102.59,138.57,116.52,78.67
MNG-2018-0018,mango,Hoedspruit_B,2023-2024,1,B2,18,24,2024-02-02,TM_03,288.25,17.19,4.0,2.55,4.0,6.0,102.92,135.6,121.35,76.21
MNG-2018-0018,mango,Hoedspruit_B,2023-2024,2,B3,13,22,2024-03-09,TM_02,344.3,17.09,5.0,3.48,4.0,5.0,112.82,151.85,107.35,80.54
MNG-2018-0018,mango,Hoedspruit_B,2023-2024,3,B3,17,20,2024-02-28,TM_02,309.4,18.36,4.0,2.56,3.0,6.0,90.13,143.9,127.05,87.17
MNG-2018-0019,mango,Hoedspruit_B,2023-2024,2,B1,14,24,2024-02-26,TM_01,349.94,16.61,4.0,7.99,5.0,8.0,73.41,133.9,92.29,81.72
MNG-2018-0019,mango,Hoedspruit_B,2023-2024,3,B4,1,25,2024-03-07,JN_01,392.43,14.64,4.0,6.13,5.0,6.0,75.18,131.7,98.3,106.74
MNG-2018-0020,mango,Hoedspruit_B,2023-2024,1,B4,16,17,2024-01-29,JN_01,392.99,15.12,6.0,6.97,3.0,4.0,85.01,145.27,120.64,85.19
MNG-2018-0020,mango,Hoedspruit_B,2023-2024,2,B3,15,10,2024-03-04,TM_01,437.9,15.37,6.0,8.82,2.0,5.0,76.52,137.52,,77.21
MNG-2018-0020,mango,Hoedspruit_B,2023-2024,3,B4,2,11,2024-02-20,TM_01,449.76,16.84,4.0,8.07,2.0,4.0,107.34,148.77,112.97,70.59
MNG-2018-0021,mango,Hoedspruit_B,2023-2024,1,B1,9,14,2024-03-02,TM_02,336.55,19.42,5.0,4.89,2.0,6.0,53.63,118.99,93.66,65.68
MNG-2018-0021,mango,Hoedspruit_B,2023-2024,2,B4,12,13,2024-02-07,TM_03,330.68,18.53,6.0,6.0,1.0,6.0,39.96,123.71,106.86,83.65
MNG-2018-0021,mango,Hoedspruit_B,2023-2024,3,B1,18,8,2024-01-23,TM_02,379.91,19.1,5.0,5.92,1.0,6.0,72.0,114.46,95.33,78.89
MNG-2018-0022,mango,Hoedspruit_B,2023-2024,1,B2,12,20,2024-01-28,TM_01,391.88,,7.0,4.66,5.0,7.0,83.01,167.68,109.45,61.61
MNG-2018-0022,mango,Hoedspruit_B,2023-2024,2,B1,1,2,2024-01-23,TM_03,371.39,14.56,5.0,3.25,5.0,8.0,,155.24,112.56,73.39
MNG-2018-0022,mango,Hoedspruit_B,2023-2024,3,B1,10,28,2024-03-01,JN_01,373.03,14.59,5.0,3.83,5.0,7.0,82.47,139.13,103.0,66.76
MNG-2018-0023,mango,Hoedspruit_B,2023-2024,1,B1,13,23,2024-03-11,JN_01,332.85,17.89,5.0,2.73,5.0,7.0,94.24,162.68,105.08,70.77
MNG-2018-0023,mango,Hoedspruit_B,2023-2024,2,B4,7,12,2024-02-01,TM_02,354.5,16.99,5.0,2.86,6.0,7.0,113.87,158.1,-86.56,83.43
MNG-2018-0023,mango,Hoedspruit_B,2023-2024,3,B1,4,19,2024-01-28,JN_01,300.74,15.47,4.0,3.23,5.0,5.0,107.83,165.37,106.5,78.95
MNG-2018-0024,mango,Hoedspruit_B,2023-2024,1,B1,13,22,2024-02-19,TM_02,315.79,,6.0,6.15,5.0,5.0,36.25,135.02,101.23,80.51
MNG-2018-0024,mango,Hoedspruit_B,2023-2024,2,B2,4,22,2024-03-05,TM_03,305.02,15.01,5.0,6.95,5.0,6.0,30.28,140.3,94.55,73.38
MNG-2018-0024,mango,Hoedspruit_B,2023-2024,3,B1,11,5,2024-02-27,JN_01,293.3,14.37,6.0,7.51,3.0,6.0,24.96,131.89,112.17,78.01
MNG-2018-0025,mango,Hoedspruit_B,2023-2024,1,B3,5,1,2024-02-12,TM_01,335.14,16.17,3.0,2.62,9.0,6.0,47.64,178.05,166.45,64.75
MNG-2018-0025,mango,Hoedspruit_B,2023-2024,2,B2,6,23,2024-01-25,TM_01,353.14,15.18,4.0,2.52,9.0,4.0,46.77,167.71,147.93,68.96
MNG-2018-0026,mango,Hoedspruit_B,2023-2024,1,B4,18,3,2024-03-12,TM_02,348.48,16.53,8.0,2.71,3.0,7.0,96.93,136.55,112.81,65.55
MNG-2018-0026,mango,Hoedspruit_B,2023-2024,2,B1,15,20,2024-03-04,TM_03,338.9,16.49,8.0,1.41,4.0,7.0,67.82,130.76,116.83,67.04
MNG-2018-0026,mango,Hoedspruit_B,2023-2024,3,B3,15,11,2024-02-20,TM_03,346.07,15.82,9.0,4.17,3.0,6.0,56.84,139.66,105.88,63.76
MNG-2019-0001,mango,Hoedspruit_B,2023-2024,1,B1,4,28,2024-02-10,TM_03,336.75,16.85,5.0,3.85,5.0,7.0,71.27,154.55,109.0,82.01
MNG-2019-0001,mango,Hoedspruit_B,2023-2024,2,B2,5,29,2024-01-17,TM_02,368.2,16.15,5.0,3.27,7.0,7.0,6.01,147.43,98.79,84.39
MNG-2019-0001,mango,Hoedspruit_B,2023-2024,3,B4,8,16,2024-02-23,TM_02,369.89,16.37,5.0,2.93,6.0,6.0,59.54,160.41,118.69,89.97
MNG-2019-0002,mango,Hoedspruit_B,2023-2024,1,B4,15,11,2024-01-17,TM_02,364.95,18.72,7.0,,7.0,6.0,43.43,123.67,137.15,83.58
MNG-2019-0002,mango,Hoedspruit_B,2023-2024,2,B4,19,18,2024-03-06,TM_02,304.72,15.86,5.0,6.8,6.0,6.0,59.37,122.29,128.64,85.01
MNG-2019-0002,mango,Hoedspruit_B,2023-2024,3,B3,17,14,2024-01-26,TM_02,286.27,16.8,6.0,5.34,7.0,7.0,60.89,,125.43,92.31
MNG-2019-0003,mango,Hoedspruit_B,2023-2024,1,B2,3,24,2024-02-02,TM_03,317.63,12.48,8.0,6.1,3.0,5.0,86.51,146.03,111.98,84.73
MNG-2019-0003,mango,Hoedspruit_B,2023-2024,2,B1,7,22,2024-02-26,TM_01,379.0,14.01,8.0,4.99,4.0,6.0,82.26,152.63,100.49,78.37
MNG-2019-0003,mango,Hoedspruit_B,2023-2024,3,B2,7,24,2024-03-07,TM_03,368.96,13.36,7.0,5.75,2.0,6.0,,135.45,87.27,81.05
MNG-2019-0004,mango,Hoedspruit_B,2023-2024,1,B2,18,14,2024-02-13,TM_02,328.79,15.55,6.0,1.26,5.0,5.0,82.47,125.31,81.08,73.61
MNG-2019-0004,mango,Hoedspruit_B,2023-2024,2,B1,3,26,2024-01-23,TM_03,342.6,15.61,8.0,0.85,5.0,6.0,72.49,146.32,78.91,80.4
MNG-2019-0004,mango,Hoedspruit_B,2023-2024,3,B4,17,9,2024-03-02,TM_03,343.7,16.55,7.0,0.24,,6.0,61.82,128.33,80.42,86.16
MNG-2019-0005,mango,Hoedspruit_B,2023-2024,1,B2,7,17,2024-03-05,TM_01,431.59,12.36,7.0,4.47,6.0,5.0,70.92,149.75,121.21,94.3
MNG-2019-0005,mango,Hoedspruit_B,2023-2024,2,B4,18,25,2024-02-25,JN_01,415.36,12.08,7.0,3.59,6.0,3.0,56.39,162.53,106.22,91.37
MNG-2019-0005,mango,Hoedspruit_B,2023-2024,3,B1,2,26,2024-02-08,JN_01,466.95,14.24,6.0,3.85,4.0,4.0,59.72,169.38,127.46,99.98
MNG-2019-0006,mango,Hoedspruit_B,2023-2024,1,B1,4,16,2024-02-24,TM_01,402.43,17.17,7.0,5.06,7.0,5.0,71.24,135.5,133.53,65.52
MNG-2019-0006,mango,Hoedspruit_B,2023-2024,2,B3,2,6,2024-02-04,TM_03,366.04,16.65,7.0,5.68,7.0,6.0,76.83,121.86,141.39,77.12
MNG-2019-0006,mango,Hoedspruit_B,2023-2024,3,B3,13,2,2024-02-27,TM_01,405.64,15.29,8.0,4.67,8.0,6.0,74.57,125.13,104.13,76.72
MNG-2019-0007,mango,Hoedspruit_B,2023-2024,1,B3,15,8,2024-02-04,JN_01,411.74,14.79,7.0,3.84,8.0,6.0,19.98,148.32,78.52,82.51
MNG-2019-0007,mango,Hoedspruit_B,2023-2024,2,B1,15,9,2024-02-01,TM_03,336.4,13.09,8.0,6.15,8.0,6.0,38.28,140.57,97.16,70.2
MNG-2019-0007,mango,Hoedspruit_B,2023-2024,3,B3,16,16,2024-03-03,TM_01,353.76,13.69,7.0,4.92,,7.0,23.41,135.04,96.85,83.61
MNG-2019-0008,mango,Hoedspruit_B,2023-2024,1,B1,1,18,2024-01-25,JN_01,441.21,16.96,5.0,3.39,4.0,5.0,69.85,142.69,133.03,93.1
MNG-2019-0008,mango,Hoedspruit_B,2023-2024,2,B4,1,29,2024-02-04,JN_01,408.09,17.5,4.0,2.29,4.0,4.0,53.56,154.19,119.44,93.06
MNG-2019-0008,mango,Hoedspruit_B,2023-2024,3,B4,15,24,2024-02-23,JN_01,409.9,16.57,5.0,4.04,4.0,5.0,57.96,155.18,119.1,94.94
MNG-2019-0009,mango,Hoedspruit_B,2023-2024,1,B1,1,13,2024-01-19,TM_02,242.06,15.83,6.0,5.01,7.0,3.0,65.04,146.95,88.12,96.61
MNG-2019-0009,mango,Hoedspruit_B,2023-2024,2,B4,5,21,2024-02-21,JN_01,304.62,15.89,6.0,5.15,8.0,4.0,76.57,144.04,89.52,101.64
MNG-2019-0009,mango,Hoedspruit_B,2023-2024,3,B3,7,23,2024-02-18,TM_01,257.33,18.02,6.0,5.95,7.0,3.0,45.89,157.8,86.78,106.89
MNG-2019-0010,mango,Hoedspruit_B,2023-2024,1,B2,12,22,2024-02-27,TM_02,,18.25,5.0,4.74,7.0,5.0,57.03,137.97,92.29,72.48
MNG-2019-0010,mango,Hoedspruit_B,2023-2024,3,B1,19,12,2024-02-18,TM_03,416.68,18.21,5.0,4.65,8.0,6.0,80.03,135.81,106.91,83.06
MNG-2019-0011,mango,Hoedspruit_B,2023-2024,2,B2,15,22,2024-02-21,TM_01,,17.04,6.0,2.94,6.0,7.0,78.72,128.01,110.9,80.56
MNG-2019-0011,mango,Hoedspruit_B,2023-2024,3,B4,15,10,2024-02-25,TM_01,361.69,18.34,7.0,2.85,4.0,6.0,5.12,120.6,115.87,84.29
MNG-2019-0012,mango,Hoedspruit_B,2023-2024,1,B4,11,22,2024-01-23,TM_02,358.87,18.57,7.0,7.21,6.0,7.0,70.16,128.91,157.49,75.62
MNG-2019-0012,mango,Hoedspruit_B,2023-2024,2,B2,15,6,2024-02-23,TM_03,332.83,18.94,6.0,4.73,6.0,8.0,37.08,108.08,143.43,81.1
MNG-2019-0012,mango,Hoedspruit_B,2023-2024,3,B4,15,24,2024-01-29,JN_01,347.9,18.75,6.0,5.23,6.0,8.0,61.86,112.51,136.71,53.91
MNG-2019-0013,mango,Hoedspruit_B,2023-2024,2,B4,7,27,2024-01-25,TM_03,350.21,18.59,3.0,1.9,3.0,5.0,57.15,129.26,107.24,67.76
MNG-2019-0013,mango,Hoedspruit_B,2023-2024,3,B4,13,21,2024-02-02,TM_02,429.02,17.62,3.0,2.13,3.0,5.0,72.25,146.73,120.64,68.0
MNG-2019-0014,mango,Hoedspruit_B,2023-2024,1,B4,13,3,2024-02-14,TM_02,229.94,14.78,5.0,4.5,7.0,5.0,80.09,135.78,107.86,69.19
MNG-2019-0014,mango,Hoedspruit_B,2023-2024,2,B3,11,17,2024-01-27,TM_01,254.44,14.84,5.0,6.16,6.0,5.0,64.33,136.83,113.9,69.08
MNG-2019-0014,mango,Hoedspruit_B,2023-2024,3,B1,2,23,2024-01-25,TM_02,226.0,15.75,5.0,4.6,6.0,4.0,88.5,132.57,121.06,71.38
MNG-2019-0015,mango,Hoedspruit_B,2023-2024,1,B4,1,15,2024-02-13,TM_03,375.89,16.99,7.0,,6.0,7.0,92.92,151.85,89.82,66.62
MNG-2019-0015,mango,Hoedspruit_B,2023-2024,2,B2,1,20,2024-02-04,TM_03,339.73,16.44,8.0,3.21,7.0,5.0,56.27,146.78,80.61,63.21
MNG-2019-0015,mango,Hoedspruit_B,2023-2024,3,B3,5,19,2024-02-10,TM_01,354.71,15.49,7.0,3.59,7.0,5.0,77.4,137.81,82.98,71.12
MNG-2019-0016,mango,Hoedspruit_B,2023-2024,1,B2,1,5,2024-02-01,TM_03,321.03,9.82,5.0,4.93,7.0,5.0,75.3,156.52,101.36,93.41
MNG-2019-0016,mango,Hoedspruit_B,2023-2024,2,B1,2,19,2024-02-17,TM_02,315.15,11.83,5.0,3.53,5.0,6.0,84.99,,103.46,
MNG-2019-0016,mango,Hoedspruit_B,2023-2024,3,B4,6,13,2024-02-22,TM_02,269.69,10.34,3.0,5.94,5.0,5.0,105.33,164.71,117.11,100.42
MNG-2019-0017,mango,Hoedspruit_B,2023-2024,1,B2,14,12,2024-01-17,TM_03,353.62,12.65,5.0,1.61,3.0,6.0,84.9,155.69,95.44,91.21
MNG-2019-0017,mango,Hoedspruit_B,2023-2024,2,B1,11,4,2024-03-13,JN_01,400.92,16.05,6.0,2.91,4.0,4.0,103.34,143.37,101.21,82.46
MNG-2019-0017,mango,Hoedspruit_B,2023-2024,3,B4,6,19,2024-03-06,TM_02,344.4,14.66,4.0,1.78,4.0,7.0,87.47,170.0,80.51,94.73
MNG-2019-0018,mango,Hoedspruit_B,2023-2024,1,B1,1,29,2024-01-23,TM_02,238.43,16.12,6.0,0.68,6.0,6.0,27.68,126.66,92.52,84.6
MNG-2019-0018,mango,Hoedspruit_B,2023-2024,2,B2,3,2,2024-02-14,TM_03,284.48,17.06,5.0,2.48,7.0,6.0,70.61,126.72,94.03,84.78
MNG-2019-0018,mango,Hoedspruit_B,2023-2024,3,B4,7,29,2024-02-23,TM_03,328.6,16.17,6.0,0.89,7.0,4.0,41.17,112.56,86.2,85.03
MNG-2019-0019,mango,Hoedspruit_B,2023-2024,1,B2,10,25,2024-02-10,TM_03,337.77,15.41,7.0,,6.0,4.0,97.92,136.49,123.64,92.26
MNG-2019-0019,mango,Hoedspruit_B,2023-2024,2,B4,3,23,2024-02-05,TM_02,354.33,17.04,6.0,7.57,5.0,1.0,104.94,129.39,109.95,78.3
MNG-2019-0019,mango,Hoedspruit_B,2023-2024,3,B3,13,19,2024-01-16,TM_01,352.87,16.28,6.0,6.92,6.0,4.0,84.48,146.0,133.43,87.91
MNG-2019-0020,mango,Hoedspruit_B,2023-2024,2,B2,12,11,2024-03-09,JN_01,364.4,16.01,9.0,8.47,6.0,5.0,104.71,,106.99,
MNG-2019-0020,mango,Hoedspruit_B,2023-2024,3,B1,16,29,2024-02-08,TM_01,386.3,16.25,8.0,8.07,5.0,5.0,89.76,132.38,113.57,81.31
MNG-2019-0021,mango,Hoedspruit_B,2023-2024,1,B3,13,24,2024-03-13,TM_01,387.96,14.18,4.0,1.06,4.0,6.0,74.39,169.65,136.79,75.58
MNG-2019-0021,mango,Hoedspruit_B,2023-2024,2,B4,18,12,2024-02-02,TM_03,355.75,15.05,5.0,1.23,3.0,5.0,81.09,171.1,136.95,73.0
MNG-2019-0021,mango,Hoedspruit_B,2023-2024,3,B3,4,22,2024-03-03,TM_03,335.5,13.63,5.0,2.78,5.0,4.0,66.47,160.63,12.65,64.4
MNG-2019-0022,mango,Hoedspruit_B,2023-2024,1,B1,12,4,2024-01-26,TM_01,335.71,15.77,7.0,5.37,6.0,5.0,80.77,141.74,113.51,93.1
MNG-2019-0022,mango,Hoedspruit_B,2023-2024,2,B3,8,16,2024-03-05,JN_01,377.14,14.93,4.0,5.26,7.0,5.0,88.17,125.93,104.93,104.6
MNG-2019-0022,mango,Hoedspruit_B,2023-2024,3,B3,3,29,2024-03-02,TM_01,349.4,13.43,5.0,5.18,7.0,6.0,83.11,130.58,122.0,105.3
MNG-2019-0023,mango,Hoedspruit_B,2023-2024,1,B3,12,17,2024-01-29,TM_03,359.86,17.87,6.0,5.71,6.0,6.0,73.48,129.91,89.26,
MNG-2019-0023,mango,Hoedspruit_B,2023-2024,2,B2,3,28,2024-02-22,TM_03,383.11,19.63,6.0,4.87,7.0,6.0,47.23,133.0,99.72,91.91
MNG-2019-0023,mango,Hoedspruit_B,2023-2024,3,B4,4,4,2024-01-29,TM_01,306.41,21.05,6.0,5.52,5.0,5.0,63.16,148.1,93.92,80.78
MNG-2019-0024,mango,Hoedspruit_B,2023-2024,1,B3,16,12,2024-01-25,TM_03,428.87,16.0,5.0,6.12,4.0,7.0,16.7,125.75,83.81,57.69
MNG-2019-0024,mango,Hoedspruit_B,2023-2024,2,B4,6,27,2024-02-03,JN_01,378.6,17.87,5.0,4.13,4.0,6.0,46.03,135.66,85.56,65.31
MNG-2019-0024,mango,Hoedspruit_B,2023-2024,3,B3,4,14,2024-02-09,TM_03,351.87,16.84,5.0,5.52,3.0,6.0,21.75,125.53,83.95,59.59
MNG-2019-0025,mango,Hoedspruit_B,2023-2024,1,B2,3,21,2024-02-25,TM_02,406.36,17.53,5.0,4.62,1.0,7.0,-112.97,159.41,101.02,75.88
MNG-2019-0025,mango,Hoedspruit_B,2023-2024,2,B3,7,13,2024-03-09,TM_01,449.82,19.99,4.0,2.58,1.0,5.0,111.89,143.29,91.21,86.63
MNG-2019-0025,mango,Hoedspruit_B,2023-2024,3,B3,2,1,2024-02-13,TM_03,327.73,17.66,5.0,1.71,2.0,7.0,116.02,,104.28,85.93
MNG-2019-0026,mango,Hoedspruit_B,2023-2024,1,B1,15,6,2024-01-27,TM_03,274.38,16.43,6.0,4.89,7.0,6.0,84.91,135.26,111.18,103.5
MNG-2019-0026,mango,Hoedspruit_B,2023-2024,2,B4,9,3,2024-03-01,TM_02,289.83,15.59,6.0,4.71,5.0,7.0,82.24,128.51,137.74,93.44
MNG-2019-0026,mango,Hoedspruit_B,2023-2024,3,B1,14,28,2024-02-08,JN_01,299.5,17.4,6.0,4.74,6.0,7.0,103.42,132.0,124.59,94.67
MNG-2020-0001,mango,Hoedspruit_B,2023-2024,1,B3,3,29,2024-01-25,TM_03,278.65,14.59,6.0,4.15,6.0,5.0,87.8,159.7,119.78,91.87
MNG-2020-0001,mango,Hoedspruit_B,2023-2024,2,B3,19,15,2024-02-12,JN_01,290.64,14.35,7.0,3.76,8.0,5.0,104.95,142.35,111.38,93.58
MNG-2020-0001,mango,Hoedspruit_B,2023-2024,3,B1,19,9,2024-01-19,TM_02,299.49,13.6,6.0,5.1,6.0,,91.58,135.57,101.86,97.79
MNG-2020-0002,mango,Hoedspruit_B,2023-2024,1,B4,6,28,2024-02-06,JN_01,334.72,16.22,5.0,5.77,4.0,,55.03,147.72,67.23,
MNG-2020-0002,mango,Hoedspruit_B,2023-2024,2,B2,18,23,2024-01-20,JN_01,314.69,14.59,5.0,5.23,2.0,6.0,60.3,149.98,75.43,63.85
MNG-2020-0002,mango,Hoedspruit_B,2023-2024,3,B4,10,8,2024-02-07,JN_01,321.0,13.69,5.0,6.08,3.0,5.0,41.84,151.07,86.28,75.75
MNG-2020-0003,mango,Hoedspruit_B,2023-2024,1,B4,19,29,2024-02-13,TM_01,234.43,14.74,6.0,4.17,2.0,5.0,47.1,122.96,122.79,86.14
MNG-2020-0003,mango,Hoedspruit_B,2023-2024,2,B4,5,15,2024-02-28,JN_01,295.73,15.27,4.0,4.48,5.0,5.0,74.02,127.83,119.06,90.67
MNG-2020-0003,mango,Hoedspruit_B,2023-2024,3,B3,14,5,2024-01-22,JN_01,294.09,13.62,7.0,3.33,6.0,,68.39,127.52,115.0,75.83
MNG-2020-0004,mango,Hoedspruit_B,2023-2024,1,B4,8,24,2024-01-26,TM_03,345.71,18.53,7.0,7.22,6.0,4.0,45.7,133.1,87.17,66.6
MNG-2020-0004,mango,Hoedspruit_B,2023-2024,2,B3,13,17,2024-01-29,TM_01,324.66,,6.0,7.1,5.0,5.0,24.97,122.93,103.94,68.41
MNG-2020-0004,mango,Hoedspruit_B,2023-2024,3,B4,2,23,2024-01-28,TM_02,,17.29,4.0,7.42,4.0,6.0,61.9,127.42,82.28,68.62
MNG-2020-0005,mango,Hoedspruit_B,2023-2024,1,B1,12,24,2024-02-17,TM_01,349.4,16.38,4.0,2.89,6.0,8.0,193.93,131.22,119.77,71.46
MNG-2020-0005,mango,Hoedspruit_B,2023-2024,2,B2,1,1,2024-03-12,TM_01,290.95,16.95,5.0,3.93,7.0,6.0,56.15,137.35,123.06,86.52
MNG-2020-0005,mango,Hoedspruit_B,2023-2024,3,B2,19,25,2024-02-21,TM_02,339.07,16.54,7.0,1.48,6.0,5.0,54.6,137.36,109.96,76.96
MNG-2020-0006,mango,Hoedspruit_B,2023-2024,1,B4,14,17,2024-01-31,TM_01,317.63,15.89,6.0,,6.0,4.0,88.85,150.29,99.57,77.89
MNG-2020-0006,mango,Hoedspruit_B,2023-2024,2,B3,17,3,2024-02-13,TM_01,344.22,14.11,6.0,2.45,6.0,4.0,102.32,154.58,99.87,88.52
MNG-2020-0006,mango,Hoedspruit_B,2023-2024,3,B2,19,18,2024-02-25,TM_02,307.52,18.13,6.0,3.92,5.0,4.0,64.45,158.86,101.2,82.36
MNG-2020-0007,mango,Hoedspruit_B,2023-2024,1,B4,18,29,2024-03-10,TM_03,301.47,12.76,5.0,3.2,6.0,7.0,50.47,,110.46,94.7
MNG-2020-0007,mango,Hoedspruit_B,2023-2024,2,B4,4,15,2024-02-25,TM_01,279.2,12.98,6.0,3.88,6.0,6.0,22.61,116.43,98.57,93.97
MNG-2020-0007,mango,Hoedspruit_B,2023-2024,3,B3,3,4,2024-03-08,TM_03,244.74,14.3,5.0,3.52,8.0,7.0,49.43,137.05,107.02,94.41
MNG-2020-0008,mango,Hoedspruit_B,2023-2024,1,B1,18,20,2024-02-23,TM_02,301.0,16.55,8.0,2.39,4.0,6.0,53.7,148.33,132.28,62.07
MNG-2020-0008,mango,Hoedspruit_B,2023-2024,2,B3,5,18,2024-03-01,TM_03,310.09,17.2,9.0,2.47,4.0,6.0,33.92,156.31,110.19,60.74
MNG-2020-0009,mango,Hoedspruit_B,2023-2024,1,B3,1,12,2024-02-20,TM_03,316.63,15.01,7.0,3.81,5.0,5.0,99.77,148.62,87.58,85.58
MNG-2020-0009,mango,Hoedspruit_B,2023-2024,2,B1,19,12,2024-02-15,TM_02,404.85,13.81,6.0,3.42,5.0,6.0,98.15,142.19,91.83,88.95
MNG-2020-0009,mango,Hoedspruit_B,2023-2024,3,B2,14,1,2024-01-17,TM_02,374.35,14.59,8.0,2.98,3.0,5.0,93.76,147.34,73.96,94.41
MNG-2020-0010,mango,Hoedspruit_B,2023-2024,1,B2,17,18,2024-02-12,JN_01,366.02,16.85,4.0,3.01,2.0,5.0,70.78,126.08,107.92,78.03
MNG-2020-0010,mango,Hoedspruit_B,2023-2024,2,B2,6,25,2024-01-28,TM_03,282.46,17.24,3.0,3.72,5.0,5.0,80.24,132.17,96.92,99.75
MNG-2020-0010,mango,Hoedspruit_B,2023-2024,3,B4,5,7,2024-01-21,TM_02,329.36,16.96,,4.32,4.0,4.0,93.28,144.83,,97.29
MNG-2020-0011,mango,Hoedspruit_B,2023-2024,1,B4,6,19,2024-03-14,TM_02,298.41,16.57,6.0,3.44,6.0,5.0,83.33,143.24,269.35,62.53
MNG-2020-0011,mango,Hoedspruit_B,2023-2024,2,B2,13,16,2024-01-16,TM_03,344.09,15.55,5.0,2.72,4.0,4.0,56.82,162.86,92.83,55.11
MNG-2020-0011,mango,Hoedspruit_B,2023-2024,3,B3,17,3,2024-03-01,TM_01,316.31,15.72,6.0,,7.0,5.0,45.31,165.8,108.23,54.62
MNG-2020-0012,mango,Hoedspruit_B,2023-2024,2,B1,7,8,2024-02-17,JN_01,385.79,22.22,5.0,2.02,5.0,4.0,83.34,110.22,116.97,91.65
MNG-2020-0012,mango,Hoedspruit_B,2023-2024,3,B1,15,25,2024-03-09,JN_01,379.88,19.96,5.0,1.21,6.0,5.0,63.33,140.86,,86.46
MNG-2020-0013,mango,Hoedspruit_B,2023-2024,1,B1,14,2,2024-01-22,TM_02,295.45,17.35,7.0,4.29,5.0,6.0,82.43,120.7,115.21,82.31
MNG-2020-0013,mango,Hoedspruit_B,2023-2024,2,B1,8,5,2024-02-13,JN_01,268.42,16.47,9.0,3.0,,4.0,71.26,122.4,107.11,71.85
MNG-2020-0013,mango,Hoedspruit_B,2023-2024,3,B2,15,12,2024-01-29,TM_03,278.09,17.03,7.0,,5.0,7.0,67.43,116.4,103.82,75.67
MNG-2020-0014,mango,Hoedspruit_B,2023-2024,1,B3,5,29,2024-03-13,TM_01,425.46,15.99,8.0,2.65,7.0,6.0,59.96,154.31,123.48,73.89
MNG-2020-0014,mango,Hoedspruit_B,2023-2024,2,B2,12,8,2024-02-07,TM_02,414.59,17.1,8.0,4.47,6.0,7.0,49.1,144.18,139.11,72.42
MNG-2020-0014,mango,Hoedspruit_B,2023-2024,3,B1,14,10,2024-02-28,TM_01,417.36,16.61,7.0,4.06,7.0,6.0,41.06,137.88,131.25,85.93
MNG-2020-0015,mango,Hoedspruit_B,2023-2024,1,B3,8,7,2024-01-17,TM_02,293.2,17.27,3.0,4.83,5.0,4.0,49.99,146.28,113.85,50.04
MNG-2020-0015,mango,Hoedspruit_B,2023-2024,3,B1,14,22,2024-02-11,JN_01,296.55,-16.48,6.0,3.05,5.0,3.0,28.39,141.84,94.07,69.33
MNG-2020-0016,mango,Hoedspruit_B,2023-2024,1,B1,4,4,2024-01-29,JN_01,411.68,15.53,,,7.0,5.0,123.93,138.63,111.86,73.38
MNG-2020-0016,mango,Hoedspruit_B,2023-2024,2,B1,4,20,2024-03-01,JN_01,374.37,17.13,4.0,3.13,7.0,4.0,110.83,147.33,130.29,74.22
MNG-2020-0016,mango,Hoedspruit_B,2023-2024,3,B4,18,14,2024-03-01,TM_03,410.44,15.55,3.0,4.09,6.0,6.0,122.47,153.39,126.6,85.1
