genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,acidity_percent,juice_content_ml,rind_thickness_mm,seed_count,yield_kg_per_tree,days_to_maturity
CIT-2022-0010,citrus,Letsitele_D,2025-2026,3,B1,13,15,2026-05-10,TM_02,175.89,12.49,0.99,110.06,4.6,11.0,109.06,217.08
CIT-2022-0011,citrus,Letsitele_D,2025-2026,1,B3,7,6,2026-06-09,KM_01,163.14,11.13,1.03,82.2,4.64,15.0,124.15,262.66
CIT-2022-0011,citrus,Letsitele_D,2025-2026,2,B1,13,10,2026-05-03,TM_01,162.01,8.61,1.06,77.92,4.78,7.0,131.4,282.66
CIT-2022-0011,citrus,Letsitele_D,2025-2026,3,B3,2,12,2026-05-30,KM_01,195.32,9.53,0.91,79.04,4.6,8.0,83.89,272.54
CIT-2022-0012,citrus,Letsitele_D,2025-2026,1,B2,11,17,2026-05-09,TM_02,179.49,11.6,0.9,86.65,4.95,7.0,136.08,246.66
CIT-2022-0012,citrus,Letsitele_D,2025-2026,2,B2,10,19,2026-06-09,KM_01,214.95,11.24,1.52,79.12,4.17,7.0,125.73,238.57
CIT-2022-0012,citrus,Letsitele_D,2025-2026,3,B3,7,9,2026-05-23,KM_01,185.17,11.15,1.32,87.07,5.12,7.0,112.8,228.45
CIT-2022-0013,citrus,Letsitele_D,2025-2026,1,B1,13,11,2026-05-20,KM_01,186.0,13.68,1.66,76.66,6.23,7.0,129.58,254.35
CIT-2022-0013,citrus,Letsitele_D,2025-2026,2,B1,13,8,2026-05-28,TM_02,174.0,12.89,1.02,67.34,3.91,2.0,116.31,225.4
CIT-2022-0013,citrus,Letsitele_D,2025-2026,3,B1,8,20,2026-05-28,KM_01,229.5,,0.87,75.03,4.99,7.0,102.72,235.58
CIT-2022-0014,citrus,Letsitele_D,2025-2026,1,B1,12,12,2026-05-17,KM_01,152.52,8.38,1.51,67.58,3.34,7.0,120.18,236.31
CIT-2022-0014,citrus,Letsitele_D,2025-2026,2,B3,2,12,2026-05-31,KM_01,105.73,11.64,0.98,72.7,4.73,11.0,110.72,245.55
CIT-2022-0014,citrus,Letsitele_D,2025-2026,3,B2,12,13,2026-05-30,TM_02,190.43,13.12,0.76,95.71,4.37,5.0,108.1,221.56
CIT-2022-0015,citrus,Letsitele_D,2025-2026,1,B1,6,20,2026-06-06,TM_01,178.44,11.68,0.85,91.37,5.09,4.0,125.55,253.53
CIT-2022-0015,citrus,Letsitele_D,2025-2026,2,B2,10,22,2026-06-12,KM_01,219.69,12.76,1.27,90.88,2.79,8.0,84.61,253.01
CIT-2022-0015,citrus,Letsitele_D,2025-2026,3,B3,10,20,2026-05-22,TM_01,193.38,11.19,1.48,105.24,3.58,5.0,58.42,239.43
CIT-2022-0016,citrus,Letsitele_D,2025-2026,1,B2,1,11,2026-05-13,TM_02,164.66,8.47,0.62,76.6,2.84,9.0,112.52,231.26
CIT-2022-0016,citrus,Letsitele_D,2025-2026,3,B3,8,3,2026-06-11,KM_01,164.85,9.78,0.77,79.8,4.38,8.0,71.31,228.92
CIT-2022-0017,citrus,Letsitele_D,2025-2026,1,B1,6,22,2026-05-01,TM_02,176.01,11.82,1.43,74.54,3.87,11.0,139.38,250.12
CIT-2022-0017,citrus,Letsitele_D,2025-2026,2,B1,11,6,2026-06-04,TM_01,155.36,11.43,1.33,110.25,5.48,8.0,123.34,270.49
CIT-2022-0017,citrus,Letsitele_D,2025-2026,3,B2,6,15,2026-05-28,TM_02,180.78,12.33,1.64,107.96,4.96,11.0,115.22,253.46
CIT-2023-0001,citrus,Letsitele_D,2025-2026,1,B1,4,2,2026-05-02,TM_01,237.25,10.66,1.33,90.39,4.57,12.0,105.96,221.01
CIT-2023-0001,citrus,Letsitele_D,2025-2026,3,B1,13,18,2026-06-14,TM_01,213.11,8.84,1.36,85.71,4.29,9.0,126.2,216.86
CIT-2023-0002,citrus,Letsitele_D,2025-2026,1,B3,12,14,2026-05-28,KM_01,197.25,11.2,0.95,100.27,4.61,13.0,134.45,252.7
CIT-2023-0002,citrus,Letsitele_D,2025-2026,2,B2,14,13,2026-06-07,TM_02,171.99,9.18,1.51,66.7,5.12,7.0,126.75,238.25
CIT-2023-0002,citrus,Letsitele_D,2025-2026,3,B2,2,6,2026-05-27,KM_01,200.67,11.25,1.44,73.93,5.6,12.0,142.52,247.9
CIT-2023-0003,citrus,Letsitele_D,2025-2026,1,B3,9,18,2026-06-01,TM_02,181.03,12.33,1.78,80.55,5.84,5.0,95.55,241.29
CIT-2023-0003,citrus,Letsitele_D,2025-2026,2,B3,8,9,2026-06-02,KM_01,165.62,11.15,1.89,89.64,4.53,5.0,115.38,238.85
CIT-2023-0003,citrus,Letsitele_D,2025-2026,3,B3,12,10,2026-06-02,TM_02,162.46,10.92,1.91,76.31,5.76,7.0,132.87,249.0
CIT-2023-0004,citrus,Letsitele_D,2025-2026,1,B1,7,24,2026-05-26,TM_01,187.52,12.39,1.51,,5.42,8.0,124.51,205.2
CIT-2023-0004,citrus,Letsitele_D,2025-2026,2,B2,6,22,2026-05-06,TM_02,,9.53,,101.54,3.73,10.0,114.34,207.15
CIT-2023-0004,citrus,Letsitele_D,2025-2026,3,B2,5,20,2026-06-08,TM_02,153.84,12.89,1.48,62.86,4.47,13.0,145.11,216.57
CIT-2023-0005,citrus,Letsitele_D,2025-2026,1,B2,8,14,2026-05-03,TM_01,150.58,12.54,0.16,101.96,4.21,8.0,119.53,246.96
CIT-2023-0005,citrus,Letsitele_D,2025-2026,2,B3,5,4,2026-05-22,TM_01,170.39,9.15,2.0,112.94,3.47,11.0,105.72,254.86
CIT-2023-0005,citrus,Letsitele_D,2025-2026,3,B2,1,24,2026-06-04,KM_01,155.99,11.77,1.46,115.16,3.36,6.0,100.65,248.3
CIT-2023-0006,citrus,Letsitele_D,2025-2026,1,B3,12,23,2026-05-15,TM_02,200.64,12.34,0.86,92.63,5.81,4.0,129.6,221.6
CIT-2023-0006,citrus,Letsitele_D,2025-2026,2,B3,11,24,2026-05-13,KM_01,178.77,10.21,0.65,68.24,4.26,2.0,123.48,247.99
CIT-2023-0006,citrus,Letsitele_D,2025-2026,3,B2,5,4,2026-05-27,KM_01,202.88,12.09,1.27,61.89,4.94,1.0,149.23,228.43
CIT-2023-0007,citrus,Letsitele_D,2025-2026,2,B2,6,4,2026-05-07,KM_01,201.41,13.41,1.18,72.24,3.77,9.0,94.68,259.66
CIT-2023-0007,citrus,Letsitele_D,2025-2026,3,B2,11,10,2026-05-16,TM_02,251.31,13.35,1.64,85.17,4.45,14.0,112.51,237.89
CIT-2023-0008,citrus,Letsitele_D,2025-2026,1,B2,2,23,2026-05-30,KM_01,234.39,12.81,1.64,97.73,4.12,3.0,90.41,228.88
CIT-2023-0008,citrus,Letsitele_D,2025-2026,2,B2,6,18,2026-06-12,KM_01,192.82,10.17,1.46,81.65,4.99,7.0,138.09,238.52
CIT-2023-0008,citrus,Letsitele_D,2025-2026,3,B1,14,11,2026-05-05,TM_01,202.17,10.49,0.85,94.55,3.49,2.0,164.25,235.01
CIT-2023-0009,citrus,Letsitele_D,2025-2026,1,B3,7,9,2026-05-23,TM_02,207.84,10.74,1.7,89.35,4.19,5.0,107.04,239.37
CIT-2023-0009,citrus,Letsitele_D,2025-2026,2,B2,7,10,2026-06-01,TM_01,204.82,9.32,1.66,88.28,3.89,5.0,99.24,264.66
CIT-2023-0009,citrus,Letsitele_D,2025-2026,3,B3,13,17,2026-05-03,TM_02,187.85,9.77,1.07,101.4,3.62,8.0,146.75,262.34
CIT-2023-0010,citrus,Letsitele_D,2025-2026,1,B1,8,11,2026-05-07,TM_01,19.39,11.06,1.54,102.8,4.6,10.0,88.05,221.73
CIT-2023-0010,citrus,Letsitele_D,2025-2026,2,B3,7,18,2026-05-29,KM_01,158.76,14.15,1.71,119.91,5.62,14.0,100.61,234.73
CIT-2023-0010,citrus,Letsitele_D,2025-2026,3,B2,2,7,2026-05-24,KM_01,150.76,10.18,1.17,86.54,3.87,7.0,104.99,244.95
CIT-2023-0011,citrus,Letsitele_D,2025-2026,1,B2,13,3,2026-05-26,TM_02,190.02,10.73,1.16,64.14,4.06,8.0,114.82,213.64
CIT-2023-0011,citrus,Letsitele_D,2025-2026,2,B3,8,2,2026-05-14,TM_01,198.48,10.67,2.27,67.54,2.94,8.0,107.64,252.5
CIT-2023-0011,citrus,Letsitele_D,2025-2026,3,B3,9,21,2026-05-29,KM_01,190.79,1.06,1.73,62.4,5.43,10.0,136.42,273.99
CIT-2023-0012,citrus,Letsitele_D,2025-2026,1,B3,4,20,2026-06-07,TM_01,209.7,11.37,0.71,76.7,5.15,6.0,126.36,281.5
CIT-2023-0012,citrus,Letsitele_D,2025-2026,2,B3,5,14,2026-05-06,TM_02,151.32,11.34,1.66,82.28,5.75,8.0,106.62,228.77
CIT-2023-0012,citrus,Letsitele_D,2025-2026,3,B1,1,3,2026-06-10,TM_01,195.47,11.17,0.91,74.95,,,116.26,233.13
CIT-2023-0013,citrus,Letsitele_D,2025-2026,1,B3,9,17,2026-05-07,KM_01,193.94,14.3,1.68,103.27,4.86,10.0,110.34,238.42
CIT-2023-0013,citrus,Letsitele_D,2025-2026,2,B2,1,11,2026-05-23,KM_01,199.21,9.13,1.54,83.32,5.0,,143.65,257.97
CIT-2023-0013,citrus,Letsitele_D,2025-2026,3,B2,1,4,2026-05-27,TM_01,232.1,12.46,1.13,91.57,3.55,5.0,111.24,238.55
CIT-2023-0014,citrus,Letsitele_D,2025-2026,1,B3,1,22,2026-05-05,KM_01,140.59,11.06,1.54,80.33,5.45,8.0,81.86,246.85
CIT-2023-0014,citrus,Letsitele_D,2025-2026,2,B2,8,7,2026-06-08,KM_01,175.29,,1.06,76.59,5.22,3.0,98.89,261.06
CIT-2023-0014,citrus,Letsitele_D,2025-2026,3,B3,3,15,2026-06-10,TM_01,152.98,10.78,1.51,76.43,6.73,5.0,98.67,275.62
CIT-2023-0015,citrus,Letsitele_D,2025-2026,1,B1,11,14,2026-05-18,TM_02,190.94,12.01,,91.0,5.6,13.0,10.98,229.86
CIT-2023-0015,citrus,Letsitele_D,2025-2026,2,B2,7,6,2026-06-06,TM_01,191.69,11.38,0.8,85.06,5.14,5.0,150.77,252.17
CIT-2023-0015,citrus,Letsitele_D,2025-2026,3,B3,14,24,2026-05-19,KM_01,183.79,13.14,1.39,93.13,2.63,3.0,156.56,236.14
