genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,acidity_percent,juice_content_ml,rind_thickness_mm,seed_count,yield_kg_per_tree,days_to_maturity
CIT-2022-0007,citrus,Letsitele_D,2024-2025,2,B1,5,2,2025-05-31,TM_02,173.97,11.65,1.01,93.09,5.78,10.0,136.52,243.53
CIT-2022-0007,citrus,Letsitele_D,2024-2025,3,B2,6,13,2025-06-14,TM_01,169.13,9.9,1.61,53.43,4.08,9.0,136.41,214.9
CIT-2022-0008,citrus,Letsitele_D,2024-2025,1,B1,9,5,2025-06-09,TM_02,147.06,13.46,1.62,89.02,6.53,9.0,133.62,220.6
CIT-2022-0008,citrus,Letsitele_D,2024-2025,2,B2,3,3,2025-06-07,TM_02,153.33,14.79,1.8,98.58,4.72,8.0,153.52,239.21
CIT-2022-0008,citrus,Letsitele_D,2024-2025,3,B2,6,16,2025-05-30,KM_01,147.13,10.78,1.06,120.13,4.09,4.0,111.89,237.18
CIT-2022-0009,citrus,Letsitele_D,2024-2025,2,B1,3,21,2025-05-17,TM_01,161.29,12.24,1.02,91.45,4.37,2.0,97.89,218.13
CIT-2022-0009,citrus,Letsitele_D,2024-2025,3,B3,13,7,2025-05-15,KM_01,187.28,11.4,1.29,91.64,5.19,5.0,156.42,255.82
CIT-2022-0010,citrus,Letsitele_D,2024-2025,1,B3,5,10,2025-05-21,KM_01,179.11,13.04,1.45,72.94,3.64,7.0,70.8,225.08
CIT-2022-0010,citrus,Letsitele_D,2024-2025,2,B3,6,18,2025-05-19,TM_01,160.72,12.51,1.58,67.89,5.05,6.0,84.71,256.95
CIT-2022-0010,citrus,Letsitele_D,2024-2025,3,B2,3,3,2025-05-04,TM_01,176.52,12.84,1.48,98.15,4.83,12.0,105.52,213.07
CIT-2022-0011,citrus,Letsitele_D,2024-2025,1,B2,10,6,2025-05-02,TM_01,170.38,,0.86,87.2,4.36,7.0,144.43,248.0
CIT-2022-0011,citrus,Letsitele_D,2024-2025,2,B1,3,5,2025-05-18,TM_01,204.58,9.36,1.13,79.14,4.86,1.0,97.3,238.27
CIT-2022-0011,citrus,Letsitele_D,2024-2025,3,B1,11,14,2025-05-22,TM_01,154.45,10.32,1.7,80.45,3.93,8.0,105.77,211.17
CIT-2022-0012,citrus,Letsitele_D,2024-2025,1,B3,5,18,2025-05-13,TM_02,229.31,11.24,1.28,75.38,5.56,9.0,97.87,257.78
CIT-2022-0012,citrus,Letsitele_D,2024-2025,2,B2,3,22,2025-05-25,TM_02,191.09,13.49,1.15,,5.65,0.0,353.63,239.52
CIT-2022-0012,citrus,Letsitele_D,2024-2025,3,B2,13,23,2025-05-25,KM_01,202.56,13.16,0.97,68.14,6.35,1.0,95.53,251.22
CIT-2022-0013,citrus,Letsitele_D,2024-2025,1,B1,1,18,2025-05-10,KM_01,207.71,13.3,1.24,62.56,4.81,9.0,150.93,252.52
CIT-2022-0013,citrus,Letsitele_D,2024-2025,2,B1,10,22,2025-05-13,KM_01,166.47,13.32,0.83,68.74,3.63,4.0,124.68,235.16
CIT-2022-0013,citrus,Letsitele_D,2024-2025,3,B3,10,17,2025-06-10,TM_01,247.45,13.46,1.12,76.72,4.22,6.0,105.31,201.9
CIT-2022-0014,citrus,Letsitele_D,2024-2025,2,B2,4,20,2025-05-06,TM_02,147.27,8.72,1.35,72.79,4.78,10.0,131.7,192.7
CIT-2022-0014,citrus,Letsitele_D,2024-2025,3,B1,8,19,2025-06-01,KM_01,140.56,11.76,0.91,96.83,3.44,12.0,149.16,219.98
CIT-2022-0015,citrus,Letsitele_D,2024-2025,1,B1,14,22,2025-05-24,TM_02,193.44,9.33,1.34,95.81,3.14,5.0,112.9,259.75
CIT-2022-0015,citrus,Letsitele_D,2024-2025,2,B3,7,24,2025-05-01,TM_02,223.85,11.88,0.98,67.34,4.51,5.0,126.65,240.92
CIT-2022-0015,citrus,Letsitele_D,2024-2025,3,B1,8,20,2025-05-28,KM_01,231.69,12.06,0.9,104.97,2.96,6.0,104.36,255.26
CIT-2022-0016,citrus,Letsitele_D,2024-2025,1,B2,12,24,2025-05-11,TM_01,154.13,9.62,0.89,,4.59,7.0,127.28,223.11
CIT-2022-0016,citrus,Letsitele_D,2024-2025,2,B1,12,16,2025-05-21,KM_01,152.0,11.19,0.77,68.49,3.08,9.0,124.54,226.21
CIT-2022-0016,citrus,Letsitele_D,2024-2025,3,B3,10,24,2025-06-14,KM_01,79.23,9.53,1.02,81.28,2.8,8.0,91.63,213.42
CIT-2022-0017,citrus,Letsitele_D,2024-2025,1,B2,7,5,2025-06-03,TM_01,208.82,10.23,1.22,90.55,4.05,7.0,113.17,239.75
CIT-2022-0017,citrus,Letsitele_D,2024-2025,2,B2,10,8,2025-05-11,TM_02,180.77,10.12,0.82,87.18,4.99,8.0,66.97,223.3
CIT-2022-0017,citrus,Letsitele_D,2024-2025,3,B1,7,20,2025-06-06,KM_01,122.64,12.21,1.18,95.99,4.77,10.0,129.79,235.03
CIT-2023-0001,citrus,Letsitele_D,2024-2025,1,B1,13,2,2025-05-13,TM_02,220.04,11.62,1.76,7.47,3.83,15.0,172.94,
CIT-2023-0001,citrus,Letsitele_D,2024-2025,2,B2,8,19,2025-05-05,TM_02,229.82,10.81,1.0,79.57,4.29,12.0,146.74,235.83
CIT-2023-0001,citrus,Letsitele_D,2024-2025,3,B2,7,9,2025-06-13,TM_02,223.99,9.96,1.33,90.38,2.15,14.0,147.88,198.6
CIT-2023-0002,citrus,Letsitele_D,2024-2025,1,B2,7,12,2025-06-04,TM_01,491.53,11.57,1.24,81.68,4.09,12.0,107.09,255.49
CIT-2023-0002,citrus,Letsitele_D,2024-2025,2,B3,5,12,2025-05-20,TM_01,174.0,9.03,1.33,77.7,4.6,5.0,128.84,239.93
CIT-2023-0002,citrus,Letsitele_D,2024-2025,3,B2,8,2,2025-05-07,KM_01,176.46,11.39,1.24,97.82,5.6,11.0,119.6,261.3
CIT-2023-0003,citrus,Letsitele_D,2024-2025,1,B2,7,3,2025-05-17,TM_01,172.75,9.25,1.68,65.37,4.15,6.0,158.07,259.27
CIT-2023-0003,citrus,Letsitele_D,2024-2025,2,B1,7,14,2025-06-11,TM_01,171.77,12.09,1.37,76.2,3.8,9.0,141.0,238.79
CIT-2023-0003,citrus,Letsitele_D,2024-2025,3,B2,11,6,2025-06-10,KM_01,196.92,11.41,1.89,76.75,3.44,2.0,147.35,235.35
CIT-2023-0004,citrus,Letsitele_D,2024-2025,1,B1,6,15,2025-05-18,TM_01,174.42,11.43,1.1,75.11,3.15,12.0,91.87,215.32
CIT-2023-0004,citrus,Letsitele_D,2024-2025,2,B1,1,21,2025-05-13,TM_01,198.6,11.87,1.68,76.74,3.55,9.0,116.16,206.09
CIT-2023-0004,citrus,Letsitele_D,2024-2025,3,B3,3,1,2025-05-05,TM_01,164.26,10.59,1.11,64.7,3.81,7.0,90.94,206.8
CIT-2023-0005,citrus,Letsitele_D,2024-2025,1,B2,4,9,2025-06-12,TM_01,170.22,9.47,1.16,88.48,4.73,9.0,117.06,228.57
CIT-2023-0005,citrus,Letsitele_D,2024-2025,3,B3,9,9,2025-06-04,TM_02,204.96,10.21,0.98,93.86,3.36,7.0,111.68,230.06
CIT-2023-0006,citrus,Letsitele_D,2024-2025,1,B2,9,13,2025-05-16,KM_01,172.2,13.12,0.87,81.68,4.2,0.0,133.83,210.86
CIT-2023-0006,citrus,Letsitele_D,2024-2025,2,B2,8,3,2025-05-03,TM_01,134.64,11.29,0.91,70.3,5.2,0.0,127.78,
CIT-2023-0007,citrus,Letsitele_D,2024-2025,1,B3,4,19,2025-06-10,TM_01,179.17,10.6,1.35,80.26,5.85,13.0,112.16,234.6
CIT-2023-0007,citrus,Letsitele_D,2024-2025,2,B2,8,14,2025-05-05,TM_01,222.77,14.5,1.23,74.42,4.29,12.0,132.3,248.93
CIT-2023-0007,citrus,Letsitele_D,2024-2025,3,B3,8,6,2025-06-07,TM_02,228.61,11.5,1.12,84.34,5.13,6.0,111.98,243.75
CIT-2023-0008,citrus,Letsitele_D,2024-2025,1,B2,9,22,2025-05-04,TM_02,213.81,9.07,0.76,87.73,5.86,6.0,124.15,226.39
CIT-2023-0008,citrus,Letsitele_D,2024-2025,2,B1,1,23,2025-05-12,TM_01,201.09,11.52,1.08,107.32,5.81,7.0,127.02,269.6
CIT-2023-0008,citrus,Letsitele_D,2024-2025,3,B1,2,16,2025-05-18,TM_01,219.91,11.0,1.12,86.0,4.68,2.0,118.88,235.87
CIT-2023-0009,citrus,Letsitele_D,2024-2025,1,B3,11,3,2025-06-07,TM_02,207.47,10.67,1.16,86.89,4.52,4.0,157.3,259.07
CIT-2023-0009,citrus,Letsitele_D,2024-2025,2,B1,8,20,2025-05-23,KM_01,189.61,11.24,1.59,112.72,3.63,12.0,118.14,248.84
CIT-2023-0009,citrus,Letsitele_D,2024-2025,3,B1,5,4,2025-05-04,TM_01,186.79,10.82,1.5,84.43,3.01,10.0,141.37,255.42
CIT-2023-0010,citrus,Letsitele_D,2024-2025,1,B3,11,6,2025-06-05,KM_01,173.01,,1.58,87.61,5.48,8.0,107.89,258.01
CIT-2023-0010,citrus,Letsitele_D,2024-2025,2,B3,12,8,2025-05-22,TM_02,183.54,,1.41,91.12,6.68,5.0,110.55,244.26
CIT-2023-0010,citrus,Letsitele_D,2024-2025,3,B1,14,23,2025-05-28,TM_01,189.36,12.19,1.22,80.74,4.11,12.0,127.0,207.66
CIT-2023-0011,citrus,Letsitele_D,2024-2025,1,B1,9,23,2025-05-26,TM_01,228.46,9.15,1.97,64.69,4.28,10.0,146.54,251.52
CIT-2023-0011,citrus,Letsitele_D,2024-2025,2,B2,7,24,2025-05-29,TM_01,233.19,9.7,1.55,78.33,4.63,4.0,122.95,272.86
CIT-2023-0011,citrus,Letsitele_D,2024-2025,3,B2,4,20,2025-05-14,TM_02,195.96,9.67,1.32,60.43,5.11,4.0,133.51,216.84
CIT-2023-0012,citrus,Letsitele_D,2024-2025,1,B2,11,17,2025-06-04,TM_01,167.13,12.48,1.71,79.32,8.07,5.0,140.4,252.67
CIT-2023-0012,citrus,Letsitele_D,2024-2025,3,B3,12,6,2025-05-14,TM_02,209.09,12.71,1.36,97.93,3.74,11.0,116.05,243.22
CIT-2023-0013,citrus,Letsitele_D,2024-2025,1,B3,8,23,2025-06-09,TM_01,,10.93,0.72,91.71,4.14,9.0,123.79,251.8
CIT-2023-0013,citrus,Letsitele_D,2024-2025,3,B2,8,8,2025-05-09,TM_01,199.47,13.63,0.69,78.49,5.21,4.0,117.6,230.79
CIT-2023-0014,citrus,Letsitele_D,2024-2025,1,B1,9,17,2025-05-08,TM_01,172.06,12.44,,77.85,5.12,11.0,113.33,246.4
CIT-2023-0014,citrus,Letsitele_D,2024-2025,2,B3,12,14,2025-05-11,TM_01,180.69,10.81,1.19,77.62,5.37,6.0,90.58,258.83
CIT-2023-0014,citrus,Letsitele_D,2024-2025,3,B1,9,5,2025-05-31,TM_01,153.95,9.22,0.96,82.24,5.55,6.0,115.39,257.51
CIT-2023-0015,citrus,Letsitele_D,2024-2025,1,B3,7,9,2025-06-14,KM_01,190.56,11.25,0.67,85.39,,10.0,115.96,243.03
CIT-2023-0015,citrus,Letsitele_D,2024-2025,3,B1,7,16,2025-05-27,TM_02,200.89,11.6,1.14,,3.76,7.0,124.61,245.44
