video_id,gloss,split,processed_path,gloss_id
personal_1753710183_aug3,yellow,train,processed_sequences\train\personal_1753710183_aug3.npy,29
personal_1753710183_aug4,yellow,train,processed_sequences\train\personal_1753710183_aug4.npy,29
personal_1753710304,yellow,train,processed_sequences\train\personal_1753710304.npy,29
personal_1753710304_aug0,yellow,train,processed_sequences\train\personal_1753710304_aug0.npy,29
personal_1753710304_aug1,yellow,train,processed_sequences\train\personal_1753710304_aug1.npy,29
personal_1753710304_aug2,yellow,train,processed_sequences\train\personal_1753710304_aug2.npy,29
personal_1753710304_aug3,yellow,train,processed_sequences\train\personal_1753710304_aug3.npy,29
personal_1753710304_aug4,yellow,train,processed_sequences\train\personal_1753710304_aug4.npy,29
personal_1753710413,yellow,train,processed_sequences\train\personal_1753710413.npy,29
personal_1753710413_aug0,yellow,train,processed_sequences\train\personal_1753710413_aug0.npy,29
personal_1753710413_aug1,yellow,train,processed_sequences\train\personal_1753710413_aug1.npy,29
personal_1753710413_aug2,yellow,train,processed_sequences\train\personal_1753710413_aug2.npy,29
personal_1753710413_aug3,yellow,train,processed_sequences\train\personal_1753710413_aug3.npy,29
personal_1753710413_aug4,yellow,train,processed_sequences\train\personal_1753710413_aug4.npy,29
personal_1753710333,yellow,train,processed_sequences\train\personal_1753710333.npy,29
personal_1753710333_aug0,yellow,train,processed_sequences\train\personal_1753710333_aug0.npy,29
personal_1753710333_aug1,yellow,train,processed_sequences\train\personal_1753710333_aug1.npy,29
personal_1753710333_aug2,yellow,train,processed_sequences\train\personal_1753710333_aug2.npy,29
personal_1753710333_aug3,yellow,train,processed_sequences\train\personal_1753710333_aug3.npy,29
personal_1753710333_aug4,yellow,train,processed_sequences\train\personal_1753710333_aug4.npy,29
personal_1753710099,yellow,train,processed_sequences\train\personal_1753710099.npy,29
personal_1753710099_aug0,yellow,train,processed_sequences\train\personal_1753710099_aug0.npy,29
personal_1753710099_aug1,yellow,train,processed_sequences\train\personal_1753710099_aug1.npy,29
personal_1753710099_aug2,yellow,train,processed_sequences\train\personal_1753710099_aug2.npy,29
personal_1753710099_aug3,yellow,train,processed_sequences\train\personal_1753710099_aug3.npy,29
personal_1753710099_aug4,yellow,train,processed_sequences\train\personal_1753710099_aug4.npy,29
personal_1753710202,yellow,train,processed_sequences\train\personal_1753710202.npy,29
personal_1753710202_aug0,yellow,train,processed_sequences\train\personal_1753710202_aug0.npy,29
personal_1753710202_aug1,yellow,train,processed_sequences\train\personal_1753710202_aug1.npy,29
personal_1753710202_aug2,yellow,train,processed_sequences\train\personal_1753710202_aug2.npy,29
personal_1753710202_aug3,yellow,train,processed_sequences\train\personal_1753710202_aug3.npy,29
personal_1753710202_aug4,yellow,train,processed_sequences\train\personal_1753710202_aug4.npy,29
personal_1753710586,yellow,train,processed_sequences\train\personal_1753710586.npy,29
personal_1753710586_aug0,yellow,train,processed_sequences\train\personal_1753710586_aug0.npy,29
personal_1753710586_aug1,yellow,train,processed_sequences\train\personal_1753710586_aug1.npy,29
personal_1753710586_aug2,yellow,train,processed_sequences\train\personal_1753710586_aug2.npy,29
personal_1753710586_aug3,yellow,train,processed_sequences\train\personal_1753710586_aug3.npy,29
personal_1753710586_aug4,yellow,train,processed_sequences\train\personal_1753710586_aug4.npy,29
personal_1753710443,yellow,train,processed_sequences\train\personal_1753710443.npy,29
personal_1753710443_aug0,yellow,train,processed_sequences\train\personal_1753710443_aug0.npy,29
personal_1753710443_aug1,yellow,train,processed_sequences\train\personal_1753710443_aug1.npy,29
personal_1753710443_aug2,yellow,train,processed_sequences\train\personal_1753710443_aug2.npy,29
personal_1753710443_aug3,yellow,train,processed_sequences\train\personal_1753710443_aug3.npy,29
personal_1753710443_aug4,yellow,train,processed_sequences\train\personal_1753710443_aug4.npy,29
personal_1753710251,yellow,train,processed_sequences\train\personal_1753710251.npy,29
personal_1753710251_aug0,yellow,train,processed_sequences\train\personal_1753710251_aug0.npy,29
personal_1753710251_aug1,yellow,train,processed_sequences\train\personal_1753710251_aug1.npy,29
personal_1753710251_aug2,yellow,train,processed_sequences\train\personal_1753710251_aug2.npy,29
personal_1753710251_aug3,yellow,train,processed_sequences\train\personal_1753710251_aug3.npy,29
personal_1753710251_aug4,yellow,train,processed_sequences\train\personal_1753710251_aug4.npy,29
personal_1753710594,yellow,val,processed_sequences\val\personal_1753710594.npy,29
personal_1753710116,yellow,val,processed_sequences\val\personal_1753710116.npy,29
personal_1753710454,yellow,val,processed_sequences\val\personal_1753710454.npy,29
personal_1753710212,yellow,val,processed_sequences\val\personal_1753710212.npy,29
personal_1753710562,yellow,val,processed_sequences\val\personal_1753710562.npy,29
personal_1753710472,yellow,val,processed_sequences\val\personal_1753710472.npy,29
personal_1753710173,yellow,val,processed_sequences\val\personal_1753710173.npy,29
personal_1753707552,yellow,val,processed_sequences\val\personal_1753707552.npy,29
personal_1753710344,yellow,val,processed_sequences\val\personal_1753710344.npy,29
personal_1753707543,yellow,test,processed_sequences\test\personal_1753707543.npy,29
personal_1753710073,yellow,test,processed_sequences\test\personal_1753710073.npy,29
personal_1753710393,yellow,test,processed_sequences\test\personal_1753710393.npy,29
personal_1753710480,yellow,test,processed_sequences\test\personal_1753710480.npy,29
personal_1753710151,yellow,test,processed_sequences\test\personal_1753710151.npy,29
personal_1753710553,yellow,test,processed_sequences\test\personal_1753710553.npy,29
personal_1753710364,yellow,test,processed_sequences\test\personal_1753710364.npy,29
personal_1753710505,yellow,test,processed_sequences\test\personal_1753710505.npy,29
personal_1753710141,yellow,test,processed_sequences\test\personal_1753710141.npy,29
personal_1753711461,my,train,processed_sequences\train\personal_1753711461.npy,30
personal_1753711461_aug0,my,train,processed_sequences\train\personal_1753711461_aug0.npy,30
personal_1753711461_aug1,my,train,processed_sequences\train\personal_1753711461_aug1.npy,30
personal_1753711461_aug2,my,train,processed_sequences\train\personal_1753711461_aug2.npy,30
personal_1753711461_aug3,my,train,processed_sequences\train\personal_1753711461_aug3.npy,30
personal_1753711461_aug4,my,train,processed_sequences\train\personal_1753711461_aug4.npy,30
personal_1753711096,my,train,processed_sequences\train\personal_1753711096.npy,30
personal_1753711096_aug0,my,train,processed_sequences\train\personal_1753711096_aug0.npy,30
personal_1753711096_aug1,my,train,processed_sequences\train\personal_1753711096_aug1.npy,30
personal_1753711096_aug2,my,train,processed_sequences\train\personal_1753711096_aug2.npy,30
personal_1753711096_aug3,my,train,processed_sequences\train\personal_1753711096_aug3.npy,30
personal_1753711096_aug4,my,train,processed_sequences\train\personal_1753711096_aug4.npy,30
personal_1753711284,my,train,processed_sequences\train\personal_1753711284.npy,30
personal_1753711284_aug0,my,train,processed_sequences\train\personal_1753711284_aug0.npy,30
personal_1753711284_aug1,my,train,processed_sequences\train\personal_1753711284_aug1.npy,30
personal_1753711284_aug2,my,train,processed_sequences\train\personal_1753711284_aug2.npy,30
personal_1753711284_aug3,my,train,processed_sequences\train\personal_1753711284_aug3.npy,30
personal_1753711284_aug4,my,train,processed_sequences\train\personal_1753711284_aug4.npy,30
personal_1753711275,my,train,processed_sequences\train\personal_1753711275.npy,30
personal_1753711275_aug0,my,train,processed_sequences\train\personal_1753711275_aug0.npy,30
personal_1753711275_aug1,my,train,processed_sequences\train\personal_1753711275_aug1.npy,30
personal_1753711275_aug2,my,train,processed_sequences\train\personal_1753711275_aug2.npy,30
personal_1753711275_aug3,my,train,processed_sequences\train\personal_1753711275_aug3.npy,30
personal_1753711275_aug4,my,train,processed_sequences\train\personal_1753711275_aug4.npy,30
personal_1753711227,my,train,processed_sequences\train\personal_1753711227.npy,30
personal_1753711227_aug0,my,train,processed_sequences\train\personal_1753711227_aug0.npy,30
personal_1753711227_aug1,my,train,processed_sequences\train\personal_1753711227_aug1.npy,30
personal_1753711227_aug2,my,train,processed_sequences\train\personal_1753711227_aug2.npy,30
personal_1753711227_aug3,my,train,processed_sequences\train\personal_1753711227_aug3.npy,30
personal_1753711227_aug4,my,train,processed_sequences\train\personal_1753711227_aug4.npy,30
personal_1753711155,my,train,processed_sequences\train\personal_1753711155.npy,30
personal_1753711155_aug0,my,train,processed_sequences\train\personal_1753711155_aug0.npy,30
personal_1753711155_aug1,my,train,processed_sequences\train\personal_1753711155_aug1.npy,30
personal_1753711155_aug2,my,train,processed_sequences\train\personal_1753711155_aug2.npy,30
personal_1753711155_aug3,my,train,processed_sequences\train\personal_1753711155_aug3.npy,30
personal_1753711155_aug4,my,train,processed_sequences\train\personal_1753711155_aug4.npy,30
personal_1753711086,my,train,processed_sequences\train\personal_1753711086.npy,30
personal_1753711086_aug0,my,train,processed_sequences\train\personal_1753711086_aug0.npy,30
personal_1753711086_aug1,my,train,processed_sequences\train\personal_1753711086_aug1.npy,30
personal_1753711086_aug2,my,train,processed_sequences\train\personal_1753711086_aug2.npy,30
personal_1753711086_aug3,my,train,processed_sequences\train\personal_1753711086_aug3.npy,30
personal_1753711086_aug4,my,train,processed_sequences\train\personal_1753711086_aug4.npy,30
personal_1753710976,my,train,processed_sequences\train\personal_1753710976.npy,30
personal_1753710976_aug0,my,train,processed_sequences\train\personal_1753710976_aug0.npy,30
personal_1753710976_aug1,my,train,processed_sequences\train\personal_1753710976_aug1.npy,30
personal_1753710976_aug2,my,train,processed_sequences\train\personal_1753710976_aug2.npy,30
personal_1753710976_aug3,my,train,processed_sequences\train\personal_1753710976_aug3.npy,30
personal_1753710976_aug4,my,train,processed_sequences\train\personal_1753710976_aug4.npy,30
personal_1753711029,my,train,processed_sequences\train\personal_1753711029.npy,30
personal_1753711029_aug0,my,train,processed_sequences\train\personal_1753711029_aug0.npy,30
personal_1753711029_aug1,my,train,processed_sequences\train\personal_1753711029_aug1.npy,30
personal_1753711029_aug2,my,train,processed_sequences\train\personal_1753711029_aug2.npy,30
personal_1753711029_aug3,my,train,processed_sequences\train\personal_1753711029_aug3.npy,30
personal_1753711029_aug4,my,train,processed_sequences\train\personal_1753711029_aug4.npy,30
personal_1753710855,my,train,processed_sequences\train\personal_1753710855.npy,30
personal_1753710855_aug0,my,train,processed_sequences\train\personal_1753710855_aug0.npy,30
personal_1753710855_aug1,my,train,processed_sequences\train\personal_1753710855_aug1.npy,30
personal_1753710855_aug2,my,train,processed_sequences\train\personal_1753710855_aug2.npy,30
personal_1753710855_aug3,my,train,processed_sequences\train\personal_1753710855_aug3.npy,30
personal_1753710855_aug4,my,train,processed_sequences\train\personal_1753710855_aug4.npy,30
personal_1753711381,my,train,processed_sequences\train\personal_1753711381.npy,30
personal_1753711381_aug0,my,train,processed_sequences\train\personal_1753711381_aug0.npy,30
personal_1753711381_aug1,my,train,processed_sequences\train\personal_1753711381_aug1.npy,30
personal_1753711381_aug2,my,train,processed_sequences\train\personal_1753711381_aug2.npy,30
personal_1753711381_aug3,my,train,processed_sequences\train\personal_1753711381_aug3.npy,30
personal_1753711381_aug4,my,train,processed_sequences\train\personal_1753711381_aug4.npy,30
personal_1753711487,my,train,processed_sequences\train\personal_1753711487.npy,30
personal_1753711487_aug0,my,train,processed_sequences\train\personal_1753711487_aug0.npy,30
personal_1753711487_aug1,my,train,processed_sequences\train\personal_1753711487_aug1.npy,30
personal_1753711487_aug2,my,train,processed_sequences\train\personal_1753711487_aug2.npy,30
personal_1753711487_aug3,my,train,processed_sequences\train\personal_1753711487_aug3.npy,30
personal_1753711487_aug4,my,train,processed_sequences\train\personal_1753711487_aug4.npy,30
personal_1753710880,my,train,processed_sequences\train\personal_1753710880.npy,30
personal_1753710880_aug0,my,train,processed_sequences\train\personal_1753710880_aug0.npy,30
personal_1753710880_aug1,my,train,processed_sequences\train\personal_1753710880_aug1.npy,30
personal_1753710880_aug2,my,train,processed_sequences\train\personal_1753710880_aug2.npy,30
personal_1753710880_aug3,my,train,processed_sequences\train\personal_1753710880_aug3.npy,30
personal_1753710880_aug4,my,train,processed_sequences\train\personal_1753710880_aug4.npy,30
personal_1753710775,my,train,processed_sequences\train\personal_1753710775.npy,30
personal_1753710775_aug0,my,train,processed_sequences\train\personal_1753710775_aug0.npy,30
personal_1753710775_aug1,my,train,processed_sequences\train\personal_1753710775_aug1.npy,30
personal_1753710775_aug2,my,train,processed_sequences\train\personal_1753710775_aug2.npy,30
personal_1753710775_aug3,my,train,processed_sequences\train\personal_1753710775_aug3.npy,30
personal_1753710775_aug4,my,train,processed_sequences\train\personal_1753710775_aug4.npy,30
personal_1753710937,my,train,processed_sequences\train\personal_1753710937.npy,30
personal_1753710937_aug0,my,train,processed_sequences\train\personal_1753710937_aug0.npy,30
personal_1753710937_aug1,my,train,processed_sequences\train\personal_1753710937_aug1.npy,30
personal_1753710937_aug2,my,train,processed_sequences\train\personal_1753710937_aug2.npy,30
personal_1753710937_aug3,my,train,processed_sequences\train\personal_1753710937_aug3.npy,30
personal_1753710937_aug4,my,train,processed_sequences\train\personal_1753710937_aug4.npy,30
personal_1753711256,my,train,processed_sequences\train\personal_1753711256.npy,30
personal_1753711256_aug0,my,train,processed_sequences\train\personal_1753711256_aug0.npy,30
personal_1753711256_aug1,my,train,processed_sequences\train\personal_1753711256_aug1.npy,30
personal_1753711256_aug2,my,train,processed_sequences\train\personal_1753711256_aug2.npy,30
personal_1753711256_aug3,my,train,processed_sequences\train\personal_1753711256_aug3.npy,30
personal_1753711256_aug4,my,train,processed_sequences\train\personal_1753711256_aug4.npy,30
personal_1753711116,my,train,processed_sequences\train\personal_1753711116.npy,30
personal_1753711116_aug0,my,train,processed_sequences\train\personal_1753711116_aug0.npy,30
personal_1753711116_aug1,my,train,processed_sequences\train\personal_1753711116_aug1.npy,30
personal_1753711116_aug2,my,train,processed_sequences\train\personal_1753711116_aug2.npy,30
personal_1753711116_aug3,my,train,processed_sequences\train\personal_1753711116_aug3.npy,30
personal_1753711116_aug4,my,train,processed_sequences\train\personal_1753711116_aug4.npy,30
personal_1753710896,my,train,processed_sequences\train\personal_1753710896.npy,30
personal_1753710896_aug0,my,train,processed_sequences\train\personal_1753710896_aug0.npy,30
personal_1753710896_aug1,my,train,processed_sequences\train\personal_1753710896_aug1.npy,30
personal_1753710896_aug2,my,train,processed_sequences\train\personal_1753710896_aug2.npy,30
personal_1753710896_aug3,my,train,processed_sequences\train\personal_1753710896_aug3.npy,30
personal_1753710896_aug4,my,train,processed_sequences\train\personal_1753710896_aug4.npy,30
personal_1753710799,my,train,processed_sequences\train\personal_1753710799.npy,30
personal_1753710799_aug0,my,train,processed_sequences\train\personal_1753710799_aug0.npy,30
personal_1753710799_aug1,my,train,processed_sequences\train\personal_1753710799_aug1.npy,30
personal_1753710799_aug2,my,train,processed_sequences\train\personal_1753710799_aug2.npy,30
personal_1753710799_aug3,my,train,processed_sequences\train\personal_1753710799_aug3.npy,30
personal_1753710799_aug4,my,train,processed_sequences\train\personal_1753710799_aug4.npy,30
personal_1753710904,my,train,processed_sequences\train\personal_1753710904.npy,30
personal_1753710904_aug0,my,train,processed_sequences\train\personal_1753710904_aug0.npy,30
personal_1753710904_aug1,my,train,processed_sequences\train\personal_1753710904_aug1.npy,30
personal_1753710904_aug2,my,train,processed_sequences\train\personal_1753710904_aug2.npy,30
personal_1753710904_aug3,my,train,processed_sequences\train\personal_1753710904_aug3.npy,30
personal_1753710904_aug4,my,train,processed_sequences\train\personal_1753710904_aug4.npy,30
personal_1753711207,my,train,processed_sequences\train\personal_1753711207.npy,30
personal_1753711207_aug0,my,train,processed_sequences\train\personal_1753711207_aug0.npy,30
personal_1753711207_aug1,my,train,processed_sequences\train\personal_1753711207_aug1.npy,30
personal_1753711207_aug2,my,train,processed_sequences\train\personal_1753711207_aug2.npy,30
personal_1753711207_aug3,my,train,processed_sequences\train\personal_1753711207_aug3.npy,30
personal_1753711207_aug4,my,train,processed_sequences\train\personal_1753711207_aug4.npy,30
personal_1753711496,my,train,processed_sequences\train\personal_1753711496.npy,30
personal_1753711496_aug0,my,train,processed_sequences\train\personal_1753711496_aug0.npy,30
personal_1753711496_aug1,my,train,processed_sequences\train\personal_1753711496_aug1.npy,30
personal_1753711496_aug2,my,train,processed_sequences\train\personal_1753711496_aug2.npy,30
personal_1753711496_aug3,my,train,processed_sequences\train\personal_1753711496_aug3.npy,30
personal_1753711496_aug4,my,train,processed_sequences\train\personal_1753711496_aug4.npy,30
personal_1753710968,my,train,processed_sequences\train\personal_1753710968.npy,30
personal_1753710968_aug0,my,train,processed_sequences\train\personal_1753710968_aug0.npy,30
personal_1753710968_aug1,my,train,processed_sequences\train\personal_1753710968_aug1.npy,30
personal_1753710968_aug2,my,train,processed_sequences\train\personal_1753710968_aug2.npy,30
personal_1753710968_aug3,my,train,processed_sequences\train\personal_1753710968_aug3.npy,30
personal_1753710968_aug4,my,train,processed_sequences\train\personal_1753710968_aug4.npy,30
personal_1753711193,my,train,processed_sequences\train\personal_1753711193.npy,30
personal_1753711193_aug0,my,train,processed_sequences\train\personal_1753711193_aug0.npy,30
personal_1753711193_aug1,my,train,processed_sequences\train\personal_1753711193_aug1.npy,30
personal_1753711193_aug2,my,train,processed_sequences\train\personal_1753711193_aug2.npy,30
personal_1753711193_aug3,my,train,processed_sequences\train\personal_1753711193_aug3.npy,30
personal_1753711193_aug4,my,train,processed_sequences\train\personal_1753711193_aug4.npy,30
personal_1753711453,my,train,processed_sequences\train\personal_1753711453.npy,30
personal_1753711453_aug0,my,train,processed_sequences\train\personal_1753711453_aug0.npy,30
personal_1753711453_aug1,my,train,processed_sequences\train\personal_1753711453_aug1.npy,30
personal_1753711453_aug2,my,train,processed_sequences\train\personal_1753711453_aug2.npy,30
personal_1753711453_aug3,my,train,processed_sequences\train\personal_1753711453_aug3.npy,30
personal_1753711453_aug4,my,train,processed_sequences\train\personal_1753711453_aug4.npy,30
personal_1753710946,my,train,processed_sequences\train\personal_1753710946.npy,30
personal_1753710946_aug0,my,train,processed_sequences\train\personal_1753710946_aug0.npy,30
personal_1753710946_aug1,my,train,processed_sequences\train\personal_1753710946_aug1.npy,30
personal_1753710946_aug2,my,train,processed_sequences\train\personal_1753710946_aug2.npy,30
personal_1753710946_aug3,my,train,processed_sequences\train\personal_1753710946_aug3.npy,30
personal_1753710946_aug4,my,train,processed_sequences\train\personal_1753710946_aug4.npy,30
personal_1753711479,my,train,processed_sequences\train\personal_1753711479.npy,30
personal_1753711479_aug0,my,train,processed_sequences\train\personal_1753711479_aug0.npy,30
personal_1753711479_aug1,my,train,processed_sequences\train\personal_1753711479_aug1.npy,30
personal_1753711479_aug2,my,train,processed_sequences\train\personal_1753711479_aug2.npy,30
personal_1753711479_aug3,my,train,processed_sequences\train\personal_1753711479_aug3.npy,30
personal_1753711479_aug4,my,train,processed_sequences\train\personal_1753711479_aug4.npy,30
personal_1753711145,my,train,processed_sequences\train\personal_1753711145.npy,30
personal_1753711145_aug0,my,train,processed_sequences\train\personal_1753711145_aug0.npy,30
personal_1753711145_aug1,my,train,processed_sequences\train\personal_1753711145_aug1.npy,30
personal_1753711145_aug2,my,train,processed_sequences\train\personal_1753711145_aug2.npy,30
personal_1753711145_aug3,my,train,processed_sequences\train\personal_1753711145_aug3.npy,30
personal_1753711145_aug4,my,train,processed_sequences\train\personal_1753711145_aug4.npy,30
personal_1753711369,my,train,processed_sequences\train\personal_1753711369.npy,30
personal_1753711369_aug0,my,train,processed_sequences\train\personal_1753711369_aug0.npy,30
personal_1753711369_aug1,my,train,processed_sequences\train\personal_1753711369_aug1.npy,30
personal_1753711369_aug2,my,train,processed_sequences\train\personal_1753711369_aug2.npy,30
personal_1753711369_aug3,my,train,processed_sequences\train\personal_1753711369_aug3.npy,30
personal_1753711369_aug4,my,train,processed_sequences\train\personal_1753711369_aug4.npy,30
personal_1753711055,my,train,processed_sequences\train\personal_1753711055.npy,30
personal_1753711055_aug0,my,train,processed_sequences\train\personal_1753711055_aug0.npy,30
personal_1753711055_aug1,my,train,processed_sequences\train\personal_1753711055_aug1.npy,30
personal_1753711055_aug2,my,train,processed_sequences\train\personal_1753711055_aug2.npy,30
personal_1753711055_aug3,my,train,processed_sequences\train\personal_1753711055_aug3.npy,30
personal_1753711055_aug4,my,train,processed_sequences\train\personal_1753711055_aug4.npy,30
personal_1753711417,my,train,processed_sequences\train\personal_1753711417.npy,30
personal_1753711417_aug0,my,train,processed_sequences\train\personal_1753711417_aug0.npy,30
personal_1753711417_aug1,my,train,processed_sequences\train\personal_1753711417_aug1.npy,30
personal_1753711417_aug2,my,train,processed_sequences\train\personal_1753711417_aug2.npy,30
personal_1753711417_aug3,my,train,processed_sequences\train\personal_1753711417_aug3.npy,30
personal_1753711417_aug4,my,train,processed_sequences\train\personal_1753711417_aug4.npy,30
personal_1753710985,my,train,processed_sequences\train\personal_1753710985.npy,30
personal_1753710985_aug0,my,train,processed_sequences\train\personal_1753710985_aug0.npy,30
personal_1753710985_aug1,my,train,processed_sequences\train\personal_1753710985_aug1.npy,30
personal_1753710985_aug2,my,train,processed_sequences\train\personal_1753710985_aug2.npy,30
personal_1753710985_aug3,my,train,processed_sequences\train\personal_1753710985_aug3.npy,30
personal_1753710985_aug4,my,train,processed_sequences\train\personal_1753710985_aug4.npy,30
personal_1753710791,my,train,processed_sequences\train\personal_1753710791.npy,30
personal_1753710791_aug0,my,train,processed_sequences\train\personal_1753710791_aug0.npy,30
personal_1753710791_aug1,my,train,processed_sequences\train\personal_1753710791_aug1.npy,30
personal_1753710791_aug2,my,train,processed_sequences\train\personal_1753710791_aug2.npy,30
personal_1753710791_aug3,my,train,processed_sequences\train\personal_1753710791_aug3.npy,30
personal_1753710791_aug4,my,train,processed_sequences\train\personal_1753710791_aug4.npy,30
personal_1753711107,my,train,processed_sequences\train\personal_1753711107.npy,30
personal_1753711107_aug0,my,train,processed_sequences\train\personal_1753711107_aug0.npy,30
personal_1753711107_aug1,my,train,processed_sequences\train\personal_1753711107_aug1.npy,30
personal_1753711107_aug2,my,train,processed_sequences\train\personal_1753711107_aug2.npy,30
personal_1753711107_aug3,my,train,processed_sequences\train\personal_1753711107_aug3.npy,30
personal_1753711107_aug4,my,train,processed_sequences\train\personal_1753711107_aug4.npy,30
personal_1753711237,my,train,processed_sequences\train\personal_1753711237.npy,30
personal_1753711237_aug0,my,train,processed_sequences\train\personal_1753711237_aug0.npy,30
personal_1753711237_aug1,my,train,processed_sequences\train\personal_1753711237_aug1.npy,30
personal_1753711237_aug2,my,train,processed_sequences\train\personal_1753711237_aug2.npy,30
personal_1753711237_aug3,my,train,processed_sequences\train\personal_1753711237_aug3.npy,30
personal_1753711237_aug4,my,train,processed_sequences\train\personal_1753711237_aug4.npy,30
personal_1753710888,my,train,processed_sequences\train\personal_1753710888.npy,30
personal_1753710888_aug0,my,train,processed_sequences\train\personal_1753710888_aug0.npy,30
personal_1753710888_aug1,my,train,processed_sequences\train\personal_1753710888_aug1.npy,30
personal_1753710888_aug2,my,train,processed_sequences\train\personal_1753710888_aug2.npy,30
personal_1753710888_aug3,my,train,processed_sequences\train\personal_1753710888_aug3.npy,30
personal_1753710888_aug4,my,train,processed_sequences\train\personal_1753710888_aug4.npy,30
personal_1753710871,my,train,processed_sequences\train\personal_1753710871.npy,30
personal_1753710871_aug0,my,train,processed_sequences\train\personal_1753710871_aug0.npy,30
personal_1753710871_aug1,my,train,processed_sequences\train\personal_1753710871_aug1.npy,30
personal_1753710871_aug2,my,train,processed_sequences\train\personal_1753710871_aug2.npy,30
personal_1753710871_aug3,my,train,processed_sequences\train\personal_1753710871_aug3.npy,30
personal_1753710871_aug4,my,train,processed_sequences\train\personal_1753710871_aug4.npy,30
personal_1753711184,my,train,processed_sequences\train\personal_1753711184.npy,30
personal_1753711184_aug0,my,train,processed_sequences\train\personal_1753711184_aug0.npy,30
personal_1753711184_aug1,my,train,processed_sequences\train\personal_1753711184_aug1.npy,30
personal_1753711184_aug2,my,train,processed_sequences\train\personal_1753711184_aug2.npy,30
personal_1753711184_aug3,my,train,processed_sequences\train\personal_1753711184_aug3.npy,30
personal_1753711184_aug4,my,train,processed_sequences\train\personal_1753711184_aug4.npy,30
personal_1753711073,my,train,processed_sequences\train\personal_1753711073.npy,30
personal_1753711073_aug0,my,train,processed_sequences\train\personal_1753711073_aug0.npy,30
personal_1753711073_aug1,my,train,processed_sequences\train\personal_1753711073_aug1.npy,30
personal_1753711073_aug2,my,train,processed_sequences\train\personal_1753711073_aug2.npy,30
personal_1753711073_aug3,my,train,processed_sequences\train\personal_1753711073_aug3.npy,30
personal_1753711073_aug4,my,train,processed_sequences\train\personal_1753711073_aug4.npy,30
personal_1753711126,my,train,processed_sequences\train\personal_1753711126.npy,30
personal_1753711126_aug0,my,train,processed_sequences\train\personal_1753711126_aug0.npy,30
personal_1753711126_aug1,my,train,processed_sequences\train\personal_1753711126_aug1.npy,30
personal_1753711126_aug2,my,train,processed_sequences\train\personal_1753711126_aug2.npy,30
personal_1753711126_aug3,my,train,processed_sequences\train\personal_1753711126_aug3.npy,30
personal_1753711126_aug4,my,train,processed_sequences\train\personal_1753711126_aug4.npy,30
personal_1753710923,my,train,processed_sequences\train\personal_1753710923.npy,30
personal_1753710923_aug0,my,train,processed_sequences\train\personal_1753710923_aug0.npy,30
personal_1753710923_aug1,my,train,processed_sequences\train\personal_1753710923_aug1.npy,30
personal_1753710923_aug2,my,train,processed_sequences\train\personal_1753710923_aug2.npy,30
personal_1753710923_aug3,my,train,processed_sequences\train\personal_1753710923_aug3.npy,30
personal_1753710923_aug4,my,train,processed_sequences\train\personal_1753710923_aug4.npy,30
personal_1753711265,my,train,processed_sequences\train\personal_1753711265.npy,30
personal_1753711265_aug0,my,train,processed_sequences\train\personal_1753711265_aug0.npy,30
personal_1753711265_aug1,my,train,processed_sequences\train\personal_1753711265_aug1.npy,30
personal_1753711265_aug2,my,train,processed_sequences\train\personal_1753711265_aug2.npy,30
personal_1753711265_aug3,my,train,processed_sequences\train\personal_1753711265_aug3.npy,30
personal_1753711265_aug4,my,train,processed_sequences\train\personal_1753711265_aug4.npy,30
personal_1753711136,my,train,processed_sequences\train\personal_1753711136.npy,30
personal_1753711136_aug0,my,train,processed_sequences\train\personal_1753711136_aug0.npy,30
personal_1753711136_aug1,my,train,processed_sequences\train\personal_1753711136_aug1.npy,30
personal_1753711136_aug2,my,train,processed_sequences\train\personal_1753711136_aug2.npy,30
personal_1753711136_aug3,my,train,processed_sequences\train\personal_1753711136_aug3.npy,30
personal_1753711136_aug4,my,train,processed_sequences\train\personal_1753711136_aug4.npy,30
personal_1753711390,my,train,processed_sequences\train\personal_1753711390.npy,30
personal_1753711390_aug0,my,train,processed_sequences\train\personal_1753711390_aug0.npy,30
personal_1753711390_aug1,my,train,processed_sequences\train\personal_1753711390_aug1.npy,30
personal_1753711390_aug2,my,train,processed_sequences\train\personal_1753711390_aug2.npy,30
personal_1753711390_aug3,my,train,processed_sequences\train\personal_1753711390_aug3.npy,30
personal_1753711390_aug4,my,train,processed_sequences\train\personal_1753711390_aug4.npy,30
personal_1753711444,my,train,processed_sequences\train\personal_1753711444.npy,30
personal_1753711444_aug0,my,train,processed_sequences\train\personal_1753711444_aug0.npy,30
personal_1753711444_aug1,my,train,processed_sequences\train\personal_1753711444_aug1.npy,30
personal_1753711444_aug2,my,train,processed_sequences\train\personal_1753711444_aug2.npy,30
personal_1753711444_aug3,my,train,processed_sequences\train\personal_1753711444_aug3.npy,30
personal_1753711444_aug4,my,train,processed_sequences\train\personal_1753711444_aug4.npy,30
personal_1753711348,my,train,processed_sequences\train\personal_1753711348.npy,30
personal_1753711348_aug0,my,train,processed_sequences\train\personal_1753711348_aug0.npy,30
personal_1753711348_aug1,my,train,processed_sequences\train\personal_1753711348_aug1.npy,30
personal_1753711348_aug2,my,train,processed_sequences\train\personal_1753711348_aug2.npy,30
personal_1753711348_aug3,my,train,processed_sequences\train\personal_1753711348_aug3.npy,30
